Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Responses,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,DummyChurn,DummyTechie,DummyContract,DummyPort_modem,DummyTablet,DummyInternetService,DummyPhone,DummyMultiple,DummyOnlineSecurity,DummyOnlineBackup,DummyDeviceProtection,DummyTechSupport,DummyStreamingTV,DummyStreamingMovies
4,49166.12,8.227,11,1,1,15.807,210.152,3,4,4,4,4,4,4,3,1,0,0,0,1,0,1,0,0,1,1,0,1,1
1,34162.04,5.573,10,0,1,8.295,230.105,4,4,4,3,4,2,3,4,0,0,1,0,0,1,1,0,0,1,0,0,1,1
0,66664.82,3.28,13,0,0,11.383,267.665,3,4,3,5,2,5,4,3,1,0,0,1,0,1,1,1,1,0,1,1,1,1
1,40411.35,3.059,12,0,0,6.781,222.65,4,5,4,2,3,4,4,4,1,0,0,1,1,1,1,0,1,0,1,0,1,1
4,70844.17,9.368,12,0,1,8.278,169.945,3,2,4,4,4,2,2,3,1,0,0,0,0,1,1,1,0,0,0,0,1,0
1,105396.3,14.481,11,0,0,9.151,242.614,3,3,4,4,3,3,2,5,1,0,0,1,0,1,1,0,0,1,0,1,1,1
0,58049.87,12.02,8,0,0,1.836,172.462,4,4,4,3,3,5,4,3,0,0,1,1,1,1,1,1,1,0,0,0,1,0
2,32423.61,12.718,17,1,0,10.448,162.465,3,3,4,4,2,4,2,4,0,0,1,1,0,0,1,1,1,0,0,0,0,1
0,115440.4,6.796,11,0,0,8.612,149.945,3,3,4,3,3,3,4,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,9534.08,5.738,12,2,1,3.122,149.992,2,1,1,3,3,2,3,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0
0,16895.6,7.619,11,2,0,10.493,172.47,4,4,2,4,3,5,3,4,1,0,0,1,1,0,1,1,0,0,1,0,0,1
1,23624.66,11.266,10,1,0,5.679,204.98,6,5,6,3,2,4,5,5,1,0,0,0,1,1,1,1,0,0,1,1,0,1
0,41221.83,9.505,10,1,1,1.05,157.47,3,2,4,3,3,4,2,6,0,0,0,0,1,1,1,1,0,0,0,1,0,0
6,13332.2,8.304,9,0,1,10.69,157.47,4,5,5,5,3,3,3,3,1,0,0,1,0,1,1,1,0,0,0,1,0,0
3,27065.38,4.823,10,1,0,2.21,217.472,3,3,4,3,2,5,4,5,0,0,1,1,0,1,1,1,0,1,1,1,1,0
1,175137.3,12.019,14,1,1,18.21,207.639,4,3,3,4,1,3,3,3,1,0,0,0,0,0,1,1,0,0,0,0,1,1
4,34193.65,10.677,10,1,0,13.094,147.456,4,4,4,4,3,3,4,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0
4,23676.96,8.344,15,0,1,1.201,149.992,3,5,3,3,2,3,5,3,1,1,0,1,0,1,1,0,1,1,1,0,0,0
1,5189.69,8.63,14,1,1,6.247,179.948,2,4,2,5,1,4,4,4,0,0,1,1,0,1,1,1,0,0,0,0,0,1
1,17430.05,10.323,13,3,1,4.6,192.457,5,6,6,4,3,4,5,4,1,0,0,1,0,1,1,1,0,0,0,1,0,1
1,80678.93,4.51,15,3,0,9.306,172.458,5,4,4,4,4,4,3,4,1,0,0,0,0,1,1,0,0,1,1,0,1,0
0,31249.18,5.96,19,0,0,18.553,232.652,5,5,5,3,2,4,5,4,1,0,0,1,0,0,1,1,1,1,0,0,1,1
2,35453.68,10.905,6,1,0,13.122,119.957,5,6,4,6,2,5,5,3,0,1,0,0,1,0,1,0,1,0,0,0,1,0
3,25946.0,11.45,11,1,0,10.511,92.455,4,4,5,4,3,3,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,35334.17,11.171,12,2,1,12.816,197.47,2,2,2,5,4,4,3,3,1,0,0,1,1,0,1,1,1,1,0,1,0,1
3,15826.38,7.366,11,1,0,11.164,169.974,4,5,4,4,3,4,4,4,0,1,0,0,1,1,1,1,1,1,0,0,0,0
4,21603.64,11.357,18,0,0,12.02,164.985,2,2,4,4,3,3,5,2,0,0,0,0,0,0,1,1,1,0,1,0,1,0
0,51354.08,9.636,19,1,0,6.022,169.938,5,5,5,2,3,5,4,2,0,0,0,0,1,1,1,0,0,1,0,0,0,1
1,17993.91,13.46,15,1,0,23.994,172.457,2,2,2,4,2,4,4,4,0,0,0,0,1,0,1,1,0,0,0,1,0,1
2,25776.46,9.79,8,1,0,8.101,182.443,3,3,3,4,3,3,3,3,1,0,0,0,1,0,1,1,0,1,0,0,0,1
0,18914.81,9.221,14,3,1,18.474,127.478,4,5,3,3,3,4,4,4,0,0,0,1,0,0,1,1,1,0,0,0,0,0
0,63735.08,8.633,9,0,2,14.621,120.004,3,2,2,3,5,3,3,3,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1,82308.64,11.481,11,0,0,12.954,137.468,1,2,2,4,3,3,1,2,0,0,0,1,1,0,1,1,0,0,0,0,1,0
1,9120.65,9.85,8,2,1,3.588,124.994,2,3,2,3,4,3,5,2,0,1,1,0,0,0,1,1,0,0,0,1,0,0
4,27485.23,6.258,18,1,1,14.369,184.967,4,5,5,2,4,5,5,3,0,0,1,0,1,1,1,0,0,1,1,1,1,0
3,73686.44,10.45,10,1,0,6.307,139.983,5,6,5,3,4,4,5,4,1,0,0,1,0,0,1,0,0,1,1,1,0,0
2,58508.34,9.217,12,0,0,18.944,210.138,3,4,4,3,3,2,3,5,0,0,0,0,0,0,1,0,0,1,0,1,1,1
1,45196.73,10.301,17,0,0,3.475,172.458,4,4,4,4,4,4,3,3,0,1,0,1,0,1,1,0,0,1,1,0,1,0
0,50520.8,11.918,15,2,1,3.341,227.475,3,1,3,3,5,2,2,5,1,0,0,0,0,1,1,1,0,1,1,1,0,1
10,29765.16,9.662,12,1,1,4.762,132.466,5,4,3,4,3,5,4,5,0,0,0,1,1,0,1,0,1,0,0,1,1,0
1,18670.89,7.155,12,1,0,20.229,127.46,3,4,3,2,3,4,4,3,0,0,1,1,0,0,1,0,0,1,0,1,0,0
1,38764.7,8.734,9,1,1,6.487,102.475,2,2,3,5,1,4,4,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0
3,52141.38,4.985,11,1,2,20.326,139.998,3,3,3,5,1,4,4,4,0,0,1,0,0,0,1,0,0,0,1,1,0,1
2,62480.22,9.818,17,0,0,12.246,152.444,2,3,3,4,3,4,3,3,1,1,0,1,0,0,1,0,0,1,0,1,1,0
8,12031.44,7.29,16,3,0,14.636,267.665,4,4,5,4,3,4,4,3,1,1,0,0,0,1,1,1,1,0,1,1,1,1
2,51380.67,12.229,5,3,1,4.833,172.456,3,3,4,3,3,3,2,2,0,0,0,0,0,1,1,0,1,1,0,0,0,1
3,29305.72,11.648,7,0,0,5.706,159.988,3,3,2,3,4,4,3,4,0,0,0,0,0,1,1,1,1,0,0,1,0,0
0,8716.91,10.378,15,0,0,12.553,182.447,3,4,2,4,3,4,3,4,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1,9423.78,7.32,9,1,0,1.06,130.006,3,2,2,4,1,2,2,5,1,0,0,1,1,0,1,0,1,0,1,0,0,1
3,131511.8,9.458,7,0,1,13.476,172.488,3,3,3,4,3,3,5,3,1,0,0,1,0,0,1,1,0,1,1,1,0,0
0,9396.05,12.553,8,2,0,9.888,139.968,2,3,3,2,5,3,3,4,0,0,0,0,0,0,1,0,0,1,0,1,1,0
0,16764.77,15.717,15,3,0,6.853,149.974,5,4,5,3,6,3,4,3,0,1,0,1,0,0,1,1,1,1,0,0,0,0
4,17263.54,4.946,14,0,1,2.213,265.147,4,4,2,3,5,2,2,4,1,0,0,0,1,1,1,1,0,0,1,1,1,1
2,61325.92,10.58,12,1,0,5.955,117.439,3,4,3,3,3,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,21098.34,10.424,10,2,0,8.316,127.489,3,4,4,5,2,4,5,3,1,1,0,0,0,0,1,0,0,0,1,0,0,1
0,108914.2,12.102,13,1,0,8.081,242.628,4,4,4,2,4,4,4,3,0,1,0,0,1,1,1,0,0,1,1,0,1,1
0,32202.44,14.08,12,0,0,5.0,202.636,3,3,3,5,4,4,3,4,1,0,1,1,1,0,1,0,1,0,0,1,1,1
4,68517.92,10.356,12,2,2,3.469,200.118,5,4,4,3,4,3,3,4,1,0,1,1,0,0,1,0,0,0,0,1,1,1
2,71588.69,12.471,6,0,1,7.875,210.127,4,4,3,5,3,4,3,5,1,1,1,0,0,1,0,0,1,0,0,0,1,1
3,47120.5,12.242,21,2,0,11.701,124.978,5,4,5,2,4,2,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2,14745.74,13.156,14,0,0,3.89,149.993,3,2,4,3,5,2,3,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2,30535.24,10.15,12,1,0,14.787,124.994,4,4,4,4,3,4,4,4,0,0,0,0,1,0,1,1,0,0,0,1,0,0
0,10092.3,8.529,12,0,0,11.716,119.99,3,3,3,4,3,4,4,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0
1,29321.34,11.626,15,0,0,4.995,265.128,6,5,6,3,4,4,3,4,1,0,1,0,1,1,1,1,1,1,0,0,1,1
0,21988.64,10.251,17,0,0,11.563,214.952,4,3,4,3,4,3,4,3,0,0,0,1,0,1,1,1,0,1,0,1,0,1
2,152131.7,8.383,9,2,0,18.74,162.469,5,5,5,3,2,5,5,6,1,0,0,1,0,1,1,0,1,0,0,1,0,1
2,27902.88,4.742,15,0,0,8.479,147.503,5,3,5,5,3,3,3,5,0,0,0,0,0,0,1,1,0,1,1,0,0,0
2,32355.4,11.574,10,0,0,13.04,150.021,4,2,4,3,4,5,3,3,0,0,0,0,0,0,1,1,1,1,1,0,0,0
3,12804.98,9.922,12,2,1,4.999,174.991,5,5,6,4,3,4,4,4,0,0,1,0,1,0,1,1,1,1,0,1,1,0
3,6624.45,13.42,10,0,2,2.108,172.473,4,5,4,3,4,6,5,3,1,0,0,1,1,0,1,1,0,1,0,1,1,0
0,97763.56,11.02,9,1,0,4.848,149.978,1,1,2,5,3,2,3,3,0,0,0,1,0,1,1,0,1,1,0,1,0,0
1,26735.83,9.61,10,1,3,14.064,137.487,5,3,5,4,5,2,3,3,0,1,0,1,0,1,1,0,0,0,1,1,0,0
2,21837.62,12.551,8,1,1,12.679,220.162,4,3,4,3,4,4,3,5,1,0,0,1,0,0,1,1,0,0,1,0,1,1
8,7585.29,9.074,11,1,0,11.208,184.98,2,3,3,3,3,2,3,2,1,0,0,1,0,0,1,1,0,0,1,1,0,1
2,44055.54,2.875,16,1,0,7.838,230.105,3,3,3,5,2,4,5,4,0,0,0,0,0,1,1,0,0,1,0,0,1,1
0,17442.95,6.808,11,0,0,4.846,222.65,2,3,2,3,3,3,4,4,1,0,0,1,1,1,1,0,1,0,1,0,1,1
5,24923.55,4.629,16,1,1,3.852,149.989,3,2,4,4,3,5,3,4,0,0,1,1,1,0,1,1,1,0,0,0,0,1
3,92155.37,12.979,5,2,0,11.558,192.44,3,3,2,3,4,3,4,4,1,0,0,1,1,1,1,1,0,1,0,0,1,0
4,13638.96,9.108,18,1,0,5.389,142.453,2,2,2,3,2,2,2,3,0,0,1,1,0,0,1,0,1,1,0,0,1,0
0,14921.92,12.527,12,1,1,10.933,152.466,4,4,4,3,3,4,3,5,0,0,0,0,0,1,1,0,1,0,0,1,1,0
1,69293.12,12.845,13,0,1,8.26,255.156,4,4,4,3,3,4,5,2,1,0,1,0,0,1,1,1,1,0,1,0,1,1
0,3004.46,6.598,14,0,0,3.158,172.456,3,2,4,3,5,2,2,4,1,0,1,0,0,1,1,0,1,1,0,0,0,1
2,59780.22,14.413,12,0,0,2.185,159.98,1,2,2,3,3,2,3,3,1,0,0,1,0,0,1,1,0,0,0,1,0,1
3,47463.53,10.171,12,1,0,4.612,235.159,4,3,3,5,3,3,4,4,1,0,0,0,1,1,1,0,1,0,1,1,1,1
0,49295.81,11.056,14,1,1,10.756,117.472,5,4,4,4,3,4,4,5,0,1,0,0,0,0,1,0,0,0,0,1,1,0
4,146951.6,7.831,13,1,0,14.375,172.444,4,4,3,3,4,3,3,3,0,0,0,0,1,1,1,0,0,1,0,1,1,0
0,23567.27,8.759,13,0,2,5.448,230.105,5,4,5,2,5,3,3,3,0,0,0,1,0,1,1,0,0,1,0,0,1,1
2,32526.64,2.463,14,1,1,12.3,184.985,3,3,1,5,2,4,4,3,1,0,0,1,1,1,1,1,1,0,1,0,1,0
4,9612.82,9.33,7,0,0,12.576,124.978,3,4,3,6,2,5,7,4,0,0,0,1,0,1,1,0,0,0,1,0,0,0
4,15164.29,6.029,14,0,1,7.606,152.488,2,1,3,4,3,2,3,3,0,0,1,0,0,0,0,0,1,1,0,1,0,1
3,25315.36,9.909,15,1,0,6.793,190.16,4,4,4,4,3,4,4,3,1,0,0,0,0,0,1,0,1,0,0,1,1,1
2,56186.38,10.173,11,4,0,4.753,164.967,3,3,2,6,4,2,3,3,0,0,1,0,1,0,1,0,0,1,1,1,1,0
1,48327.1,9.57,8,1,0,21.088,174.977,3,2,5,4,3,4,4,4,0,0,0,1,0,0,1,1,0,0,1,1,1,0
0,38793.75,11.316,8,1,0,15.333,232.623,3,4,3,4,4,5,3,4,1,0,0,1,0,1,1,0,1,1,0,0,1,1
2,58157.76,12.762,13,1,1,11.47,169.945,4,3,3,4,2,3,5,4,0,0,0,0,0,1,1,1,0,0,0,0,1,0
0,23706.3,7.835,15,0,0,3.631,112.455,2,1,2,6,2,4,3,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0
3,30493.16,11.095,13,2,0,27.029,220.118,3,2,3,4,2,4,5,4,1,0,0,0,0,1,0,0,0,0,0,1,1,1
2,37555.8,5.561,11,3,0,13.216,220.115,4,3,4,3,5,4,3,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1
0,24322.78,15.021,8,3,0,15.971,152.474,5,5,4,4,2,5,5,4,1,0,0,1,1,0,1,0,0,0,1,1,0,1
3,68284.56,6.101,10,0,0,8.024,157.47,4,4,4,3,3,5,4,4,0,0,0,1,0,1,1,1,0,0,0,1,0,0
3,54067.41,10.44,15,1,0,5.448,225.132,3,3,4,4,3,3,4,3,1,0,0,1,1,0,1,0,1,1,0,1,1,1
3,37185.6,12.983,9,1,0,8.306,164.989,3,3,3,4,3,3,2,4,0,0,0,0,0,1,1,0,1,0,1,1,1,0
1,56243.26,9.983,16,2,0,3.601,207.639,2,2,2,2,5,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,1,1
2,22066.61,6.459,14,2,0,4.46,222.665,4,5,4,4,1,6,4,5,1,0,0,0,0,0,1,1,1,0,0,1,1,1
2,145163.1,8.044,5,1,1,11.404,159.979,3,3,2,2,4,4,4,4,0,0,1,1,1,0,1,1,0,1,1,0,0,0
4,27102.45,11.614,15,0,1,12.869,169.967,3,3,2,4,4,3,3,3,1,0,0,0,1,0,1,1,0,1,0,0,0,1
1,27803.88,11.337,6,1,0,9.547,204.95,4,4,5,4,4,5,4,4,0,0,1,0,0,1,1,1,0,1,0,1,1,0
3,34421.07,9.974,16,3,0,4.424,245.161,5,5,5,3,3,5,5,4,1,0,0,0,1,0,1,1,1,1,0,1,1,1
3,43334.45,7.681,12,1,0,1.462,169.945,4,5,6,3,4,5,2,4,1,0,0,1,1,1,1,1,0,0,0,0,1,0
3,27777.59,6.328,10,0,0,9.952,182.49,4,5,5,4,2,4,5,5,1,0,0,1,0,0,0,1,0,1,1,0,0,1
0,19366.57,14.118,11,0,0,1.133,212.623,4,4,4,5,2,4,5,4,0,0,0,1,1,0,1,0,1,1,0,0,1,1
7,56067.63,10.124,12,1,0,14.404,137.484,4,3,3,4,3,5,4,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,29044.8,9.652,14,0,0,4.3,204.98,3,4,4,3,3,5,4,2,1,0,0,1,1,1,1,1,0,0,1,1,0,1
3,105033.0,7.798,12,0,0,8.36,262.611,1,2,1,4,2,3,3,4,1,0,0,0,0,1,1,1,0,1,0,0,1,1
4,116453.0,10.454,12,0,1,9.694,129.96,5,5,5,4,2,6,4,5,1,1,0,1,0,0,1,0,1,0,0,0,0,1
7,63171.36,12.773,9,1,0,8.247,162.454,3,4,3,3,3,3,4,3,0,0,1,0,0,0,1,1,0,0,0,1,1,0
4,52931.37,11.35,7,1,0,10.875,152.456,3,3,4,4,3,4,5,5,1,0,0,1,0,0,1,0,1,1,0,0,0,1
3,35615.92,8.271,14,1,1,6.068,192.488,4,4,3,3,3,4,2,6,1,0,0,1,0,1,1,1,0,1,1,1,0,0
0,13002.99,11.393,8,1,0,5.603,139.957,4,4,3,3,4,2,4,5,0,0,0,0,0,1,1,0,1,0,0,0,1,0
2,17542.52,6.727,9,0,0,9.938,194.999,5,4,4,5,3,5,5,3,0,0,0,1,0,0,1,1,0,1,1,1,0,1
1,71560.17,8.99,12,2,0,13.964,139.951,4,3,3,2,5,3,3,3,1,0,1,0,0,0,1,0,0,0,0,1,0,1
1,10457.56,9.818,8,1,0,9.842,210.138,4,4,4,4,4,4,3,2,0,0,0,1,0,0,1,0,0,1,0,1,1,1
1,47106.04,12.54,16,0,0,5.129,95.019,5,5,5,2,5,2,3,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0
4,6402.95,7.58,13,1,1,3.612,149.945,4,4,3,4,4,4,4,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0
3,45142.5,13.2,14,2,0,9.43,159.935,3,3,3,2,5,2,2,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0
4,38759.29,4.527,15,1,1,6.699,192.457,4,4,4,4,2,3,2,3,0,0,1,0,1,1,1,1,0,0,0,1,0,1
7,41195.08,14.833,15,3,0,6.896,127.489,4,3,3,3,3,3,4,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,45989.68,12.096,13,0,1,16.568,255.134,3,2,5,5,2,2,4,3,1,0,1,1,0,0,0,1,0,1,1,0,1,1
0,62894.22,6.601,11,1,0,16.715,92.455,3,4,3,4,2,5,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
8,56815.09,13.015,10,3,1,16.485,179.948,2,3,2,3,3,3,3,3,1,0,0,0,0,1,1,1,0,0,0,0,0,1
4,66357.52,16.096,13,0,0,2.459,147.456,4,5,4,4,3,4,5,3,0,1,0,1,0,0,1,1,0,1,0,0,0,0
0,89957.16,10.324,12,0,0,6.631,169.945,4,3,3,5,4,4,5,3,0,0,0,0,1,1,1,1,0,0,0,0,1,0
8,20069.27,7.071,16,0,1,11.527,149.978,4,5,4,4,3,3,4,3,0,0,0,1,0,0,1,1,0,0,0,1,1,0
4,9856.89,10.806,8,2,0,2.984,137.484,1,1,2,2,3,1,2,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
4,14834.59,8.868,8,1,1,4.647,237.655,3,3,2,4,3,4,2,6,1,0,1,1,0,0,1,0,1,1,1,1,1,1
1,13210.96,8.734,11,1,0,22.245,137.487,4,4,3,6,3,4,3,3,0,0,1,1,0,1,0,0,0,0,1,1,0,0
4,18608.64,7.364,8,1,0,14.894,107.529,4,5,5,2,4,3,4,3,0,0,0,0,1,0,1,0,1,0,1,1,0,0
3,107174.6,13.286,12,2,0,6.141,137.469,3,3,2,4,4,3,2,3,0,0,1,1,1,1,1,0,1,1,0,0,0,0
1,11923.86,6.889,16,1,1,19.627,137.487,3,2,4,2,4,3,4,4,0,0,0,1,0,1,1,0,0,0,1,1,0,0
1,12005.02,7.581,13,0,0,13.493,127.489,3,3,4,5,4,4,4,5,0,0,1,1,0,0,1,0,0,0,1,0,0,1
2,31540.93,9.654,5,0,0,12.693,114.966,4,4,6,4,4,5,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1
2,60364.04,10.823,11,2,1,18.588,222.636,5,5,4,4,3,5,4,4,0,0,0,0,0,1,1,0,1,0,0,1,1,1
2,5092.67,8.059,11,0,1,14.349,187.656,2,3,1,4,3,3,2,3,1,0,0,0,0,0,1,0,0,0,1,0,1,1
0,14973.52,8.226,10,1,0,7.881,174.977,4,3,3,4,4,4,4,4,1,0,0,0,0,0,1,1,0,0,1,1,1,0
1,9327.52,9.905,14,2,0,4.64,235.142,4,3,4,4,4,3,4,5,1,0,0,1,0,0,1,1,1,0,0,1,1,1
2,33504.33,10.367,16,2,0,10.764,184.965,4,4,3,4,4,3,5,2,0,0,1,1,0,1,1,0,1,1,0,1,0,1
1,44312.5,11.009,12,0,0,12.471,147.442,5,4,5,4,4,4,4,4,0,0,1,0,0,1,1,0,0,0,0,0,0,1
4,29125.59,13.039,9,1,0,8.387,174.976,3,3,3,2,4,3,3,5,0,0,0,0,1,1,1,0,1,1,1,0,1,0
0,34797.6,11.763,9,1,1,12.891,214.966,4,3,3,3,5,3,1,3,1,0,0,1,0,1,1,1,0,1,1,0,0,1
1,29268.79,6.146,12,2,1,6.726,147.456,3,3,3,5,3,3,3,4,1,1,0,1,1,0,0,1,0,1,0,0,0,0
1,14468.95,9.926,11,1,0,14.722,95.019,4,4,4,3,3,5,3,5,0,0,0,0,1,0,1,0,1,0,1,0,0,0
5,54794.23,2.747,13,0,1,6.915,227.475,3,4,3,3,4,4,3,4,1,0,1,0,0,1,1,1,0,1,1,1,0,1
3,45288.02,12.231,9,0,2,12.231,169.967,3,3,3,3,4,3,3,4,1,1,1,1,1,0,1,1,0,1,0,0,0,1
2,22137.33,6.018,16,0,0,11.261,152.48,3,4,4,3,4,3,5,5,0,0,0,0,0,1,1,0,1,0,1,0,1,0
0,32713.07,12.549,13,0,0,9.448,252.638,3,3,4,6,4,4,1,3,1,0,0,1,0,1,1,1,0,0,1,0,1,1
4,29090.38,12.767,10,1,0,21.255,182.461,3,3,3,3,4,4,3,4,0,0,0,0,0,1,1,0,0,1,1,0,0,1
4,13925.38,11.328,11,0,0,7.467,219.99,4,4,4,2,4,3,4,3,1,1,0,0,0,1,1,1,1,1,1,1,1,0
3,30454.69,6.408,13,2,0,5.67,107.482,4,4,5,4,1,5,4,6,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3,17549.51,6.838,10,1,1,13.097,139.982,2,2,2,4,3,1,2,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2,2439.79,5.754,5,2,0,6.224,149.948,4,3,4,3,3,3,3,3,0,0,0,1,0,1,1,0,0,0,0,1,1,0
4,38731.74,12.999,9,0,0,16.257,127.459,2,3,2,3,3,2,2,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0
3,19739.42,9.996,12,1,0,10.75,220.118,3,4,5,4,4,3,4,4,1,0,0,1,1,1,1,0,0,0,0,1,1,1
1,17241.1,9.96,13,2,1,16.422,217.472,3,3,4,3,5,2,3,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0
1,36384.55,8.968,13,2,0,5.585,195.006,3,2,4,4,3,3,4,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0
5,8168.76,6.992,15,1,0,3.583,159.935,3,3,3,5,2,4,2,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1,122915.6,8.472,13,0,0,10.483,230.105,3,3,2,5,4,4,6,3,1,1,0,1,0,1,1,0,0,1,0,0,1,1
3,79117.6,11.142,15,1,0,2.458,92.455,5,4,5,4,4,4,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,36415.41,5.62,13,0,0,5.007,164.965,4,4,3,4,5,3,5,4,1,0,0,1,0,0,1,0,1,1,0,1,0,1
0,6528.33,5.902,17,1,0,17.534,199.99,4,4,2,3,4,3,4,3,1,0,0,0,0,0,1,1,1,1,1,1,1,0
0,47375.49,11.63,12,2,1,11.978,245.175,2,3,3,3,4,3,3,4,0,0,0,1,0,0,1,1,1,1,1,0,1,1
1,26040.67,12.2,9,1,0,21.063,127.496,2,2,3,3,4,3,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0
0,29604.72,10.566,12,1,2,9.453,182.454,6,6,5,5,4,5,4,3,0,0,0,0,0,1,1,1,0,0,0,1,1,0
1,29321.73,9.703,11,1,2,3.109,194.97,3,4,4,2,4,3,4,4,0,0,0,1,0,1,1,0,0,1,1,1,0,1
9,6548.73,8.871,13,3,1,16.939,167.456,3,4,3,4,2,3,4,3,0,1,1,1,0,1,1,1,0,1,0,0,0,0
4,13029.09,4.575,9,1,0,10.165,174.958,2,3,3,3,5,3,2,3,0,0,1,0,0,0,0,1,1,1,0,0,1,0
3,9443.65,12.964,8,0,0,2.598,127.46,4,4,4,2,4,3,4,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,39940.05,10.064,10,1,1,1.718,147.456,4,3,4,3,5,3,2,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,34293.99,8.327,15,1,0,2.225,177.488,4,5,4,3,3,3,3,4,0,0,1,1,0,0,1,0,1,1,1,1,0,1
8,20537.04,10.191,12,1,1,10.767,204.98,4,4,4,5,3,3,3,4,1,1,0,1,0,1,1,1,0,0,1,1,0,1
0,98436.93,11.224,8,1,0,4.847,219.99,1,2,3,3,2,4,2,3,1,1,0,0,0,1,1,1,1,1,1,1,1,0
4,34512.65,20.305,19,1,1,11.161,124.961,4,4,4,4,3,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,23241.01,12.803,9,0,1,1.2,194.966,2,2,2,3,4,2,3,2,0,0,0,1,0,0,0,1,0,1,1,0,0,1
2,28600.78,11.671,12,2,0,21.532,204.963,3,2,3,5,4,5,3,5,0,0,0,1,0,1,1,1,0,1,1,0,1,0
2,65905.54,12.211,14,0,0,5.656,152.502,3,3,3,5,4,4,3,5,1,1,0,1,0,0,1,0,1,1,1,0,0,1
3,24271.95,7.263,14,0,1,8.841,194.974,3,4,2,4,4,3,3,5,1,1,0,1,1,1,1,1,1,0,0,1,0,1
4,10192.04,8.602,20,2,0,22.386,157.484,4,5,4,3,3,3,3,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0
3,6932.32,8.665,15,1,0,9.417,245.147,3,3,3,3,4,2,4,2,1,0,0,1,0,0,1,1,0,0,1,1,1,1
4,23502.47,10.653,11,0,1,4.279,117.484,2,2,1,3,4,2,2,2,0,0,0,1,1,0,1,0,1,0,0,0,0,1
2,33172.33,12.473,13,3,0,4.8,174.976,3,4,4,4,2,4,4,2,0,0,0,0,0,1,1,0,1,1,1,0,1,0
1,16447.16,8.522,13,1,0,32.977,149.962,3,3,4,6,2,4,4,4,1,1,0,1,0,1,1,0,0,0,1,0,1,0
0,41899.29,9.283,7,0,0,12.053,212.642,3,3,3,3,4,3,4,3,0,0,0,1,0,0,1,0,0,0,1,1,1,1
1,43859.06,10.995,9,1,3,3.294,159.965,2,3,3,4,5,3,2,3,0,0,1,0,1,1,1,0,0,0,1,0,0,1
3,9791.48,11.155,15,2,0,7.13,114.973,4,4,4,2,5,4,4,4,0,0,0,0,1,1,1,0,1,0,0,0,0,0
4,13656.87,6.471,13,1,0,15.233,192.47,4,5,5,2,4,5,4,4,0,0,1,0,0,1,1,1,0,0,1,0,0,1
1,33138.54,7.197,10,0,0,4.273,147.489,4,4,4,2,4,2,2,4,0,0,0,1,0,0,1,1,0,1,0,1,0,0
1,23661.52,11.344,16,1,0,13.19,162.461,4,4,4,3,4,4,3,4,0,0,0,1,1,0,1,0,0,1,1,0,0,1
1,91022.36,15.164,8,0,0,10.914,159.983,3,3,3,4,3,3,4,4,0,0,0,0,1,1,1,0,0,1,1,1,0,0
1,17670.66,6.97,9,3,0,10.336,222.614,4,4,4,3,4,4,3,3,1,0,0,0,1,0,1,0,0,1,0,1,1,1
3,34492.59,6.851,12,0,0,12.246,184.98,4,3,4,3,4,4,3,4,1,0,0,0,0,0,1,1,0,0,1,1,0,1
