Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,DummyChurn,DummyTechie,DummyContract,DummyPort_modem,DummyTablet,DummyInternetService,DummyPhone,DummyMultiple,DummyOnlineSecurity,DummyOnlineBackup,DummyDeviceProtection,DummyTechSupport,DummyStreamingTV,DummyStreamingMovies
0,13719.94,7.56,12,2,1,9.66,152.462,1510.791,5,4,4,4,3,5,4,6,1,0,1,1,0,0,1,1,1,0,0,0,1,0
0,47635.23,12.585,10,1,1,8.722,142.501,1402.374,5,5,4,4,5,4,4,5,0,0,0,1,1,0,1,0,1,1,1,1,0,0
1,49270.7,13.291,9,0,1,24.377,204.961,2463.394,4,4,4,3,2,5,4,4,1,1,0,1,0,1,0,1,1,1,0,0,0,1
2,8982.13,8.542,10,1,2,7.018,164.989,943.491,3,3,2,4,2,3,3,2,0,0,1,0,0,1,1,0,1,0,1,1,1,0
0,30593.51,6.002,12,1,0,1.236,127.507,296.996,3,3,2,3,3,2,4,4,0,1,0,0,0,0,1,0,0,1,1,1,0,0
3,8507.14,8.09,8,1,0,3.892,124.978,390.381,1,1,3,5,2,4,5,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,21084.49,6.414,20,1,0,21.613,127.474,2467.67,3,4,3,4,2,4,4,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3,99199.26,12.905,5,1,0,4.239,137.487,590.603,2,3,3,2,5,2,2,3,0,0,0,1,0,1,1,0,0,0,1,1,0,0
4,32720.43,10.009,13,1,0,22.044,202.65,3098.243,4,4,5,3,4,2,4,3,1,0,0,0,1,0,1,0,1,0,1,0,1,1
1,8228.16,13.58,18,1,0,1.77,230.134,907.244,3,3,4,4,3,4,4,2,1,1,0,1,1,0,1,1,0,1,0,0,1,1
9,29966.23,9.198,17,2,0,1.0,187.609,1154.398,3,4,3,2,4,3,3,3,1,0,1,0,0,0,1,0,0,0,0,0,1,1
3,96126.76,9.654,16,3,1,21.131,137.487,1807.179,5,5,4,5,4,5,4,4,0,0,0,0,0,1,1,0,0,0,1,1,0,0
3,10907.78,9.596,8,4,1,21.471,212.669,2504.245,3,3,3,5,5,3,2,4,1,1,0,0,0,0,1,0,1,1,1,0,1,1
3,37816.75,9.25,16,1,0,16.566,114.984,1645.26,5,4,5,3,5,3,4,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,20429.65,12.796,13,0,0,23.116,175.133,2454.262,4,4,5,2,5,5,5,5,0,0,0,0,1,0,1,0,0,0,0,0,1,1
2,72927.6,11.231,15,2,0,8.356,172.458,1031.509,3,3,2,4,4,2,3,3,0,0,0,0,1,1,1,0,0,1,1,0,1,0
2,12895.65,7.961,17,1,0,14.218,277.637,1906.33,4,3,4,6,3,3,4,2,1,0,1,1,0,1,1,1,1,1,0,1,1,1
1,29653.48,4.631,12,2,0,11.421,187.609,1971.843,4,4,3,1,4,5,3,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1
1,84185.38,6.771,9,2,1,10.996,159.951,1120.873,5,4,5,4,4,4,4,4,0,1,0,0,0,1,1,0,0,0,0,1,0,1
2,15369.78,8.575,16,0,1,2.867,102.475,527.382,5,4,4,3,4,4,6,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2,45577.26,7.754,13,2,0,8.205,229.993,1288.925,4,3,4,3,5,4,2,2,1,0,0,0,1,1,1,1,1,1,1,1,0,1
1,19992.77,6.899,17,1,0,9.878,162.461,1647.42,3,1,3,3,4,3,3,2,1,0,0,0,0,0,1,0,0,1,1,0,0,1
4,38137.48,9.296,13,2,0,3.271,139.983,911.527,3,4,3,3,4,3,4,2,0,0,0,1,0,0,1,0,0,1,1,1,0,0
2,17762.55,15.789,9,0,0,13.599,92.455,1587.688,3,5,3,3,4,4,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,18493.34,9.278,16,1,0,7.758,222.628,1772.091,2,3,1,3,4,2,2,3,1,1,1,0,0,0,1,0,0,1,1,0,1,1
0,43296.9,11.985,16,0,0,10.987,247.665,2079.818,2,3,3,3,5,2,3,3,1,0,1,1,0,0,1,1,1,0,1,1,1,1
1,17172.32,10.209,16,3,1,7.986,162.454,1367.425,3,3,4,5,3,5,4,4,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0,27687.94,11.872,11,0,0,3.392,207.609,738.5,4,3,4,3,5,3,2,2,1,1,0,1,0,1,1,0,0,0,0,0,1,1
0,29613.46,8.985,10,0,0,6.394,172.471,1269.403,3,4,4,3,4,3,1,4,0,0,1,1,0,0,1,1,0,0,1,0,0,1
1,20926.46,3.577,13,0,0,19.132,137.462,1729.616,3,3,3,2,3,3,4,3,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,9758.3,7.553,15,0,1,10.988,169.967,1267.471,4,5,3,3,4,4,3,2,1,0,0,0,1,0,1,1,0,1,0,0,0,1
3,24805.02,8.857,13,2,0,1.269,240.115,715.738,4,3,3,2,5,2,1,3,1,1,0,1,1,1,1,1,0,0,0,0,1,1
3,31324.12,11.211,13,2,1,11.237,164.978,1905.351,3,3,5,3,5,4,3,3,0,0,1,0,0,0,1,0,1,1,1,0,0,1
1,45562.92,9.844,13,1,0,14.643,184.978,1597.578,4,3,3,3,4,3,3,3,1,0,0,1,1,1,1,0,1,1,1,0,0,1
1,35226.26,9.578,18,0,0,12.573,204.98,1348.142,3,3,2,4,3,2,5,2,0,0,0,0,1,1,1,1,0,0,1,1,0,1
0,54561.94,7.083,12,0,0,4.266,149.978,615.116,2,2,4,2,3,1,2,3,1,1,0,0,0,0,1,1,0,0,0,1,1,0
1,9202.1,7.98,18,1,0,14.513,164.972,2029.906,4,3,4,3,5,4,3,2,0,0,0,1,0,0,1,1,1,0,0,1,1,0
1,27720.0,12.178,9,2,1,16.012,129.978,2010.959,3,2,3,4,4,3,2,3,0,0,1,0,0,0,1,0,1,1,0,1,0,0
0,33748.05,14.005,13,1,1,14.721,169.967,1576.608,3,3,3,3,3,5,5,4,0,0,0,1,0,0,1,1,0,1,0,0,0,1
2,83416.9,14.057,10,3,0,5.948,184.963,1330.616,3,4,3,4,4,3,3,3,1,0,0,1,1,0,1,1,0,1,1,0,1,0
0,67448.07,15.633,11,1,0,26.68,152.48,2552.121,2,3,4,4,3,4,3,4,0,0,0,1,0,1,1,0,1,0,1,0,1,0
0,17105.07,8.557,7,0,0,24.773,179.948,2234.45,3,3,3,5,3,3,3,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1
0,48915.51,10.515,12,1,1,8.857,162.465,1457.99,1,2,3,4,3,3,3,2,0,1,1,1,1,0,1,1,1,0,0,0,0,1
2,32992.62,10.28,12,2,0,6.123,119.957,1263.008,3,4,2,4,4,4,3,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5,45631.91,6.981,13,0,0,8.691,169.938,1299.241,3,2,2,4,3,2,4,3,1,1,1,1,1,1,1,0,0,1,0,0,0,1
3,26049.03,14.694,15,2,1,7.443,174.976,1190.58,5,4,3,3,4,5,5,4,0,0,0,1,0,1,1,0,1,1,1,0,1,0
0,9545.58,7.846,10,0,0,4.308,192.44,811.942,4,4,4,2,3,4,3,4,1,0,0,0,0,1,1,1,0,1,0,0,1,0
1,24717.71,10.751,15,2,1,1.277,147.46,246.039,3,3,2,3,4,4,3,3,0,0,0,0,0,1,1,0,0,1,0,1,0,0
0,28162.54,7.902,11,1,0,1.723,142.516,457.809,3,3,3,5,3,3,3,3,1,0,0,1,0,0,1,0,1,0,1,1,0,1
0,33318.12,8.399,12,2,0,6.218,255.155,1125.774,4,4,4,5,3,4,3,5,1,0,0,0,1,1,1,1,1,0,1,0,1,1
3,56817.96,11.023,17,2,0,5.413,182.447,937.317,4,4,4,4,2,5,4,4,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1,15762.57,11.552,16,2,0,21.674,182.468,2230.634,4,4,3,3,5,3,3,3,0,1,1,0,1,1,1,1,0,0,1,0,1,0
0,16584.03,8.367,17,0,0,3.992,185.008,854.526,3,3,3,4,5,4,4,4,1,1,1,1,0,0,1,1,1,1,1,0,0,1
2,3666.35,12.121,15,1,0,20.939,199.99,2674.568,5,5,5,3,3,4,5,3,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,34264.02,6.259,14,1,2,5.795,119.99,786.343,4,2,4,1,6,1,2,3,0,1,0,0,1,0,0,0,1,0,0,1,1,0
0,20680.56,11.984,11,1,1,14.912,174.958,2193.594,6,5,4,3,3,5,6,4,1,0,1,1,0,0,1,1,1,1,0,0,1,0
2,64242.12,0.507,14,2,1,6.226,275.134,1385.02,3,4,3,3,5,4,3,2,1,1,0,0,0,1,1,1,0,1,1,0,1,1
0,13655.62,10.341,12,0,1,6.093,217.473,1045.581,4,4,3,3,5,5,5,4,0,0,1,1,1,1,1,1,0,1,1,1,1,0
0,23805.49,7.625,12,0,0,10.283,150.021,1144.771,4,5,5,6,2,4,3,6,1,0,0,1,0,0,1,1,1,1,1,0,0,0
3,74915.44,10.279,13,0,0,10.508,242.657,1724.05,3,3,3,3,4,2,2,2,1,0,0,1,1,0,1,1,0,1,1,0,1,1
1,17386.0,4.808,7,2,0,1.23,204.961,570.913,3,3,3,3,4,3,6,3,1,1,0,0,1,1,1,1,1,1,0,0,0,1
0,8809.37,12.273,9,2,0,13.296,139.957,1392.096,2,3,3,4,3,4,3,2,0,0,0,1,0,1,1,0,1,0,0,0,1,0
0,29856.65,10.094,11,0,0,2.106,129.992,904.796,4,3,4,2,6,3,3,3,1,0,0,1,1,0,1,0,1,1,1,0,0,0
5,84914.28,11.201,13,2,0,7.976,242.633,1410.771,3,3,3,3,5,2,1,2,1,0,0,1,0,1,1,1,1,0,0,0,1,1
0,19789.59,4.681,10,2,0,1.294,144.961,278.441,3,3,3,3,2,5,5,5,0,0,1,0,0,1,1,1,0,0,0,0,0,0
4,19091.73,11.993,12,0,1,5.982,275.134,1418.914,4,4,5,3,2,5,3,4,0,0,1,0,1,1,1,1,0,1,1,0,1,1
1,30898.32,7.713,12,1,0,1.261,235.137,1206.876,3,3,4,3,3,2,3,3,1,0,0,0,1,0,0,0,0,1,1,1,1,1
3,60536.56,9.014,16,1,1,7.698,177.494,1683.821,5,5,6,2,2,6,5,3,1,1,0,0,0,0,1,1,1,0,1,1,1,0
3,65062.28,8.445,10,0,1,2.176,139.965,888.777,4,5,5,4,2,5,4,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1
4,10305.73,9.75,13,0,0,9.39,162.461,1574.866,4,3,5,4,2,4,5,3,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1,36381.36,12.465,16,1,0,20.161,130.006,1903.285,1,3,2,3,4,2,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,23978.67,8.493,14,3,0,8.434,172.458,1042.453,4,5,5,2,4,2,4,3,1,0,0,1,1,1,0,0,0,1,1,0,1,0
8,68557.22,12.915,10,0,1,3.082,169.938,843.426,3,2,3,4,2,4,4,3,0,0,0,1,0,1,1,0,0,1,0,0,0,1
8,16367.17,6.007,14,0,1,18.216,184.963,2710.706,3,4,3,3,3,4,3,4,1,0,0,1,0,0,1,1,0,1,1,0,1,0
5,10315.72,13.157,7,0,0,14.809,172.488,2097.708,3,3,3,2,4,2,3,2,1,1,0,1,1,0,1,1,0,1,1,1,0,0
4,40783.52,7.346,10,1,1,3.151,245.146,970.512,5,5,4,3,3,4,5,4,1,0,0,1,0,1,1,0,1,1,1,0,1,1
3,19920.22,9.532,15,2,0,16.815,230.105,2095.702,4,3,4,3,6,1,2,2,1,0,0,1,0,1,0,0,0,1,0,0,1,1
2,80176.6,10.626,16,0,0,1.955,252.624,655.803,3,3,3,4,4,2,3,3,1,0,0,0,1,1,1,1,0,0,0,1,1,1
2,8803.4,12.427,8,0,2,5.111,192.457,722.08,4,4,4,4,3,4,3,4,0,0,0,1,0,1,1,1,0,0,0,1,0,1
1,76063.08,9.885,14,1,1,11.421,117.439,1623.909,6,6,5,3,3,5,4,5,0,0,1,1,1,0,1,0,0,0,0,0,1,0
1,50159.71,14.124,15,0,1,8.954,172.44,1551.718,5,3,4,2,4,3,3,2,0,0,0,1,0,0,1,1,0,1,0,0,1,0
0,29467.49,9.108,7,2,0,7.388,162.461,1411.701,3,5,3,4,2,4,4,4,0,0,1,0,0,0,1,0,0,1,1,0,0,1
1,28790.92,7.737,12,2,0,3.943,139.982,822.774,5,5,6,4,4,3,5,3,0,1,1,1,1,0,1,0,0,1,1,0,1,0
3,44485.5,9.905,14,0,2,10.473,104.978,1428.67,3,3,3,4,3,3,3,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0
6,40939.24,12.076,13,2,1,4.773,232.638,1557.799,3,4,4,3,4,1,2,3,1,0,1,0,1,0,1,1,0,0,1,0,1,1
1,61142.96,9.644,15,2,0,4.51,137.484,1068.482,4,4,4,4,5,4,4,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8,72734.86,9.596,9,0,2,3.843,167.485,1349.32,4,4,4,3,4,3,4,4,1,0,0,0,0,0,1,0,1,1,1,1,1,0
1,74948.35,10.958,11,2,1,11.385,275.134,1731.015,4,5,3,3,4,2,4,4,1,0,0,1,1,1,1,1,0,1,1,0,1,1
1,45693.25,14.546,11,2,0,7.179,132.48,1421.451,1,2,2,3,5,1,3,4,1,0,0,0,1,0,1,0,1,0,1,0,1,0
3,25686.47,8.592,6,1,0,3.435,169.945,782.567,3,3,3,4,2,3,3,3,0,0,1,1,0,1,1,1,0,0,0,0,1,0
4,3640.46,5.837,11,1,0,11.936,104.964,1399.829,3,3,4,2,3,3,3,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3,68631.52,6.147,10,1,2,2.156,114.973,411.906,3,4,4,3,4,4,3,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0
3,55306.54,8.905,13,3,0,4.601,159.965,733.001,4,3,4,3,5,2,3,3,0,0,1,1,0,1,0,0,0,0,1,0,0,1
7,32058.65,8.965,14,0,0,7.376,149.938,1669.829,3,4,3,3,3,3,3,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1
8,98366.83,8.361,13,0,0,4.573,152.509,939.772,4,5,4,4,3,4,4,4,0,0,1,1,0,0,1,1,1,0,1,0,1,0
0,10533.21,12.326,12,1,1,7.231,149.945,1388.55,2,3,2,4,3,3,4,2,1,0,0,1,1,0,1,1,0,0,0,0,1,0
0,68487.6,10.628,11,3,0,9.841,212.656,1501.583,5,4,6,3,4,3,4,3,1,0,0,1,1,0,1,0,1,1,0,1,1,1
1,10879.84,8.215,12,0,0,6.205,104.963,717.487,4,4,3,3,5,2,5,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,29149.35,9.118,10,1,0,8.962,172.458,1172.297,3,3,3,3,5,2,4,4,0,0,1,0,0,1,1,0,0,1,1,0,1,0
0,20185.24,10.832,6,0,0,23.247,159.935,2309.358,3,4,2,4,4,4,3,3,0,0,0,1,0,1,1,0,0,1,0,0,1,0
1,43121.53,13.338,12,0,1,8.717,144.961,783.361,4,4,5,5,3,4,4,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0
1,53952.59,11.024,7,1,0,11.715,277.651,1757.837,4,4,3,4,5,3,2,3,1,0,1,1,0,1,0,1,1,1,1,0,1,1
0,37794.12,7.365,12,0,1,3.088,159.966,884.822,4,5,3,5,2,4,4,7,1,0,0,1,0,0,1,1,0,1,0,1,0,0
1,101907.8,9.485,11,0,1,2.051,242.614,845.093,5,4,4,5,1,5,5,2,1,0,0,0,0,1,1,0,0,1,0,1,1,1
1,24218.05,8.256,12,2,1,25.175,160.001,2341.106,4,4,3,3,5,4,4,3,0,0,0,1,0,1,1,1,1,0,1,0,0,0
0,32075.69,11.479,10,0,0,19.506,174.976,2077.92,6,5,3,3,4,2,3,3,1,1,0,1,1,1,1,0,1,1,1,0,1,0
0,12429.48,11.817,16,0,2,6.645,152.474,1350.573,2,2,3,5,4,3,3,4,0,0,1,1,0,0,0,0,0,0,1,1,0,1
0,39939.55,12.209,11,2,1,7.793,117.439,1297.062,3,3,4,3,4,3,2,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0
1,34531.07,10.739,9,0,0,13.376,230.105,1670.352,4,3,4,3,2,4,4,4,1,0,0,0,0,1,1,0,0,1,0,0,1,1
4,14646.58,16.472,13,1,0,11.535,172.457,1680.553,3,4,2,5,3,3,3,5,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0,630.24,9.505,13,0,0,6.026,152.48,892.531,4,4,3,4,3,3,3,4,0,0,0,1,1,1,1,0,1,0,1,0,1,0
2,48476.58,12.139,7,4,1,2.052,242.611,1187.717,6,5,3,3,3,5,5,4,1,0,0,1,1,0,1,1,0,1,0,0,1,1
1,7591.68,10.405,11,2,0,8.083,149.978,980.416,3,4,3,3,5,4,3,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0
1,9829.71,8.99,8,0,0,2.654,192.44,500.689,3,3,3,2,5,3,3,2,0,0,0,1,0,1,1,1,0,1,0,0,1,0
2,6923.8,7.872,19,1,1,2.105,117.486,626.494,4,3,5,3,4,4,4,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0
3,99291.94,9.056,13,4,0,16.594,127.46,2130.22,5,4,5,2,4,5,4,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4,18610.56,10.654,11,1,0,31.32,107.481,3022.776,3,4,2,2,2,4,3,2,0,1,0,1,1,0,1,0,1,0,0,0,1,0
1,22745.33,5.007,14,0,1,21.035,102.475,1784.939,2,2,2,4,3,3,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2,14987.31,12.896,14,1,0,3.466,232.624,1206.219,4,3,2,4,3,5,5,5,1,0,0,0,0,0,1,1,0,0,0,1,1,1
2,54531.53,9.127,11,1,0,12.496,222.628,2193.265,4,5,5,2,6,3,4,3,1,0,0,1,1,0,1,0,0,1,1,0,1,1
4,22067.94,10.767,14,1,0,13.634,214.966,1554.802,5,4,5,2,4,2,3,3,0,0,1,0,0,1,1,1,0,1,1,0,0,1
0,10440.87,6.855,17,3,0,11.75,127.442,1485.648,4,3,4,3,4,3,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1
4,38257.1,10.449,8,0,0,10.329,139.982,1400.21,5,4,5,1,2,4,3,4,0,0,0,0,1,0,1,0,0,1,1,0,1,0
1,8626.93,13.162,10,1,0,8.333,172.462,1187.71,3,2,3,4,5,3,4,3,0,0,0,1,0,1,1,1,1,0,0,0,1,0
1,41169.69,11.494,12,0,1,9.602,257.651,1968.758,2,2,1,4,3,2,2,3,1,0,0,0,0,0,1,1,1,1,1,0,1,1
3,51251.22,10.413,7,1,0,22.38,169.945,2146.834,4,4,2,2,3,4,2,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0
0,53267.14,8.198,14,0,0,9.061,172.458,1172.005,3,4,5,3,5,3,3,2,0,0,0,1,0,1,1,0,0,1,1,0,1,0
0,47320.46,8.203,6,4,1,2.402,172.462,561.601,4,4,4,5,2,3,6,4,0,0,1,0,0,1,1,1,1,0,0,0,1,0
1,67172.04,11.074,16,1,1,12.855,142.453,1918.333,4,3,4,3,5,3,2,2,0,0,0,1,0,0,1,0,1,1,0,0,1,0
3,15872.85,11.707,15,1,0,5.43,207.639,1045.734,4,4,4,6,2,5,5,4,1,1,0,0,1,0,0,1,0,0,0,0,1,1
1,26385.01,8.478,15,1,0,5.268,124.978,592.655,3,2,3,4,3,3,4,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0
1,30575.77,11.586,10,1,0,6.8,169.938,965.381,5,4,4,4,2,4,5,7,1,0,0,0,1,1,1,0,0,1,0,0,0,1
0,127881.0,15.141,12,3,0,8.955,149.96,967.463,3,4,3,1,4,4,4,4,0,0,1,1,0,1,1,0,1,0,0,0,0,1
2,52199.89,9.127,12,0,0,2.5,117.487,843.641,3,3,2,3,4,3,3,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4,44236.12,8.49,7,1,0,8.084,184.985,1315.313,4,4,3,4,4,3,3,3,0,0,0,0,0,1,1,1,1,0,1,0,1,0
5,48112.75,13.102,11,2,0,7.978,92.502,832.639,4,4,5,4,3,4,4,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0
8,16944.5,4.407,18,1,1,11.617,252.624,1671.563,4,3,3,4,2,3,5,3,1,0,0,1,0,1,1,1,0,0,0,1,1,1
1,60384.01,11.507,13,0,1,26.271,114.984,2405.424,4,4,4,2,3,4,4,4,0,1,1,1,1,0,1,0,0,1,0,1,0,0
1,116572.3,9.549,13,1,0,9.882,220.132,1366.505,3,4,2,3,3,4,2,4,1,0,0,1,0,1,1,0,0,0,1,0,1,1
3,10516.36,10.827,9,1,1,4.97,194.966,1345.941,5,4,4,4,4,4,5,5,1,0,0,1,0,0,1,1,0,1,1,0,0,1
2,41867.94,12.107,8,2,1,14.867,137.439,1415.407,5,6,6,4,4,4,5,5,0,0,1,1,0,1,1,0,0,0,0,0,1,0
0,16827.22,7.599,12,0,0,12.479,200.165,1558.263,5,3,4,4,3,4,4,4,1,1,0,0,0,0,1,0,0,0,1,1,1,1
2,86877.95,14.833,14,0,1,2.959,162.483,531.077,3,4,5,5,1,4,4,5,1,0,0,1,0,1,1,0,1,0,1,0,0,1
1,45268.54,11.689,13,2,2,9.955,129.978,1557.296,4,3,2,2,4,3,2,3,1,0,0,1,0,0,1,0,1,1,0,1,0,0
1,60555.18,13.274,11,0,1,17.083,149.945,2160.951,3,3,3,2,4,3,3,3,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0,21951.91,7.554,18,0,0,12.128,194.974,1464.752,2,2,1,4,4,3,2,2,1,0,0,0,0,1,1,1,1,0,0,1,0,1
3,15468.51,2.018,15,0,0,9.833,152.51,1583.399,4,3,3,2,4,3,5,4,0,0,0,0,1,0,0,1,1,0,1,1,0,0
1,10120.05,4.272,12,0,0,3.737,240.115,1010.521,4,3,3,2,3,3,4,5,1,1,0,1,0,1,1,1,0,0,0,0,1,1
0,2715.32,7.707,18,1,1,4.792,147.456,1085.979,3,3,4,2,2,4,4,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0
4,100861.7,11.248,11,0,1,22.041,192.47,2261.18,5,6,5,3,4,4,5,4,0,0,1,0,0,1,1,1,0,0,1,0,0,1
2,27938.89,12.948,17,1,1,6.864,104.978,1128.043,3,4,4,4,4,4,3,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,41676.3,9.801,12,4,1,5.856,192.44,768.301,4,4,4,4,3,3,4,4,1,1,0,0,0,1,1,1,0,1,0,0,1,0
8,48821.75,11.382,11,1,0,3.744,117.486,978.303,3,3,4,4,2,4,3,4,0,0,0,1,1,0,1,0,0,0,1,0,1,0
8,29246.74,9.081,11,1,2,7.809,152.462,1572.631,3,3,3,3,4,3,5,4,0,0,1,1,0,0,1,1,1,0,0,0,1,0
1,61915.61,10.746,13,2,0,30.178,230.105,2978.208,3,4,2,5,4,3,4,5,1,0,0,0,0,1,1,0,0,1,0,0,1,1
5,115414.9,10.784,14,3,1,5.662,172.47,1478.422,3,3,3,4,3,4,3,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1
4,38228.16,14.237,15,0,0,11.503,232.638,2050.943,2,3,2,4,5,3,3,4,1,0,0,0,0,0,1,1,0,0,1,0,1,1
3,17492.71,9.977,13,2,0,6.818,217.484,1280.441,3,2,4,2,4,2,4,3,1,0,0,0,0,1,1,1,1,1,1,0,0,1
1,19410.35,13.378,12,2,0,10.481,164.978,1679.925,2,3,2,3,5,3,2,2,1,0,0,0,0,0,1,0,1,1,1,0,0,1
4,4425.26,9.712,11,0,0,5.459,172.51,773.175,4,4,5,4,3,3,3,3,0,0,0,0,0,1,1,1,1,0,1,1,0,0
0,13909.89,15.14,7,3,0,6.364,159.964,845.983,4,3,3,5,3,4,3,5,1,0,0,1,0,0,1,1,0,1,0,0,1,0
1,53954.51,8.923,11,4,0,12.036,139.968,1337.343,3,3,2,5,2,4,4,3,0,0,1,1,0,0,1,0,0,1,0,1,1,0
0,65731.64,11.399,15,1,0,11.079,127.442,1522.482,5,5,4,4,2,6,5,6,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,13929.56,15.048,14,1,0,13.051,240.115,1571.239,3,3,4,4,1,3,3,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1
1,41181.43,12.388,14,2,0,18.381,202.443,1943.652,2,2,3,4,4,3,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1
1,30997.05,9.251,18,0,0,11.873,107.496,1464.845,5,6,6,5,3,4,4,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0
5,53235.48,5.433,13,1,0,8.183,172.487,1178.372,3,2,2,4,5,2,2,4,1,0,0,0,0,0,1,1,0,1,1,0,1,0
3,34098.95,7.229,13,0,0,6.766,137.468,978.925,3,4,4,2,4,2,3,3,0,0,1,0,1,0,1,1,0,0,0,0,1,0
1,38302.75,13.242,8,1,1,12.318,142.453,1821.921,4,4,3,3,3,2,3,3,1,0,0,1,0,0,1,0,1,1,0,0,1,0
1,34604.65,9.494,10,0,0,5.173,232.638,1366.65,1,1,2,1,5,3,3,2,1,0,0,1,1,0,1,1,0,0,1,0,1,1
3,23646.52,5.513,14,2,0,6.233,172.444,912.431,4,4,4,4,2,5,4,6,1,0,0,0,0,1,1,0,0,1,0,1,1,0
3,101807.8,9.767,13,2,2,4.253,242.614,995.563,3,2,4,3,5,2,2,4,1,0,0,0,1,1,1,0,0,1,0,1,1,1
7,48531.85,5.986,13,0,0,11.0,220.148,1794.595,4,4,5,4,2,5,4,3,1,0,1,1,0,0,1,1,0,0,0,1,1,1
5,103435.7,10.729,14,2,0,7.832,159.994,1016.197,4,4,3,3,5,3,4,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1
4,7521.18,17.821,11,0,0,8.944,174.991,1231.729,3,2,4,5,4,3,3,2,1,0,0,0,0,0,1,1,1,1,0,1,1,0
4,6740.05,8.174,11,2,0,19.728,252.638,2426.092,3,3,3,4,4,4,4,4,0,0,0,0,0,1,1,1,0,0,1,0,1,1
2,78026.55,2.903,13,1,0,5.003,197.629,1106.911,4,4,4,2,5,2,4,4,1,1,0,1,0,0,1,0,0,1,0,0,1,1
3,9790.18,11.133,10,0,1,11.532,174.977,1840.768,2,2,3,5,3,4,2,4,1,1,0,1,0,0,1,1,0,0,1,1,1,0
4,40978.57,8.762,14,1,0,14.294,242.633,1838.646,4,4,3,4,2,4,5,4,1,0,1,1,1,1,1,1,1,0,0,0,1,1
0,83234.64,8.056,7,0,2,28.289,182.454,2461.03,4,4,3,4,3,4,3,4,0,0,0,1,1,1,1,1,0,0,0,1,1,0
2,29681.02,11.474,9,2,0,27.989,104.964,2679.775,2,2,1,5,3,3,3,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,66031.23,12.539,9,4,1,15.211,210.127,1875.2,4,5,4,5,2,4,5,6,0,0,1,0,0,1,1,0,1,0,0,0,1,1
1,146782.3,11.39,12,2,0,1.577,92.455,575.972,2,3,2,3,3,3,4,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0
3,31486.98,7.402,11,1,0,16.851,134.951,1661.331,3,3,3,5,3,4,4,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3,21482.85,13.093,9,0,0,16.656,172.444,1770.956,4,4,5,4,4,3,3,5,0,0,0,1,0,1,0,0,0,1,0,1,1,0
4,42345.0,7.707,12,0,0,8.276,237.655,2019.213,3,2,2,4,4,2,3,3,1,0,0,0,1,0,0,0,1,1,1,1,1,1
