Customer_id,Partner,Gender,Churn,Contract,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Company,Dependents,SeniorCitizen
H518825,No,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,eCheck,8,79.98,WGU,Yes,No
N864022,No,Female,No,Two year,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,Yes,eCheck,1,137.47,WGU,Yes,No
Z807165,No,Female,No,Two year,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Check,3,164.98,WGU,No,Yes
O866592,No,Female,No,Month-to-month,DSL,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,eCheck,7,154.98,WGU,Yes,Yes
Z723653,No,Male,No,One year,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Autopay,3,160.0,WGU,No,Yes
L529868,No,Female,No,One year,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,No,eCheck,2,182.46,WGU,No,Yes
Z973803,No,Male,Yes,Month-to-month,None,Yes,No,No,No,Yes,No,Yes,No,Yes,eCheck,1,117.49,WGU,Yes,Yes
O521013,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,No,eCheck,7,159.97,WGU,Yes,Yes
D79066,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,Yes,eCheck,11,172.46,WGU,Yes,No
M708037,No,Female,No,Month-to-month,None,No,No,Yes,Yes,No,No,Yes,No,Yes,eCheck,9,129.98,WGU,No,No
H378177,Yes,Male,No,Two year,None,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Autopay,4,140.0,WGU,Yes,Yes
W949462,No,Female,No,One year,DSL,No,No,Yes,No,No,No,No,No,No,Autopay,9,94.97,WGU,Yes,No
X888490,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Check,24,169.94,WGU,Yes,Yes
W66069,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Check,7,187.48,WGU,Yes,No
N663585,No,Female,No,Two year,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Autopay,5,172.46,WGU,No,No
Z526333,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Check,2,275.12,WGU,Yes,No
A959352,No,Female,No,Month-to-month,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,No,Autopay,2,194.98,WGU,No,No
M79725,No,Female,No,Two year,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Check,12,112.46,WGU,No,No
B286935,No,Male,Yes,Month-to-month,None,Yes,No,Yes,Yes,No,No,No,Yes,No,Autopay,2,139.98,WGU,No,Yes
V492229,Yes,Male,No,One year,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Autopay,4,245.13,WGU,Yes,No
P331793,No,Female,No,Two year,DSL,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Autopay,10,162.45,WGU,Yes,Yes
E919874,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,No,Autopay,5,169.94,WGU,Yes,No
D598850,Yes,Male,No,Month-to-month,None,Yes,No,No,Yes,Yes,No,Yes,No,No,Autopay,5,139.98,WGU,Yes,Yes
V658272,No,Male,No,Two year,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Autopay,9,144.96,WGU,No,No
L985245,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Autopay,1,184.98,WGU,Yes,No
Z282830,No,Male,Yes,Month-to-month,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Autopay,3,197.48,WGU,Yes,Yes
R687130,No,Male,Yes,One year,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Check,9,220.16,WGU,Yes,No
S06268,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,eCheck,16,147.44,WGU,Yes,No
D164540,No,Male,No,One year,DSL,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Check,4,164.99,WGU,Yes,No
Z703867,Yes,Male,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,No,No,No,No,No,eCheck,22,147.46,WGU,No,No
I110420,No,Female,No,Month-to-month,DSL,Yes,No,No,No,Yes,No,No,No,Yes,eCheck,8,104.98,WGU,No,Yes
T824376,No,Female,Yes,Two year,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Check,7,220.11,WGU,No,Yes
B68757,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Autopay,2,182.45,WGU,Yes,Yes
V91565,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Autopay,2,160.0,WGU,Yes,No
Z517352,No,Male,Yes,Two year,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Check,2,240.11,WGU,Yes,Yes
L156274,No,Male,Yes,One year,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,eCheck,8,255.16,WGU,Yes,No
S664476,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Autopay,10,220.11,WGU,Yes,Yes
A568113,No,Male,No,Two year,DSL,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Autopay,4,142.47,WGU,No,No
L932066,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Yes,Autopay,9,179.95,WGU,No,Yes
A943825,No,Female,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Autopay,4,140.0,WGU,Yes,Yes
U100638,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Check,7,187.48,WGU,Yes,Yes
Z587554,Yes,Male,Yes,Month-to-month,None,Yes,No,No,No,Yes,No,No,Yes,Yes,eCheck,3,127.49,WGU,Yes,No
Z458777,Yes,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,No,Check,9,162.47,WGU,No,Yes
M689888,No,Male,Yes,Month-to-month,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,eCheck,6,137.48,WGU,Yes,No
Y735827,No,Male,No,One year,DSL,Yes,Yes,No,No,No,No,Yes,No,Yes,eCheck,10,149.94,WGU,Yes,No
L812206,No,Male,No,One year,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,No,Autopay,19,172.47,WGU,Yes,Yes
O852145,Yes,Male,Yes,One year,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,eCheck,2,184.98,WGU,Yes,No
F34950,Yes,Male,No,One year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Check,16,199.99,WGU,Yes,No
I124986,Yes,Male,Yes,Month-to-month,None,Yes,Yes,No,No,Yes,Yes,No,Yes,No,eCheck,4,172.5,WGU,Yes,Yes
N434328,No,Female,No,One year,None,Yes,No,Yes,No,No,No,No,No,No,Check,18,82.5,WGU,Yes,No
Z900859,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes,No,Autopay,11,182.45,WGU,Yes,Yes
Y952292,No,Male,Yes,Month-to-month,None,Yes,No,No,Yes,No,No,Yes,Yes,No,Check,9,197.63,WGU,No,No
H490984,Yes,Male,Yes,Month-to-month,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Autopay,7,174.99,WGU,Yes,Yes
X683383,No,Female,Yes,Month-to-month,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Autopay,29,164.97,WGU,Yes,Yes
N464571,No,Male,Yes,Month-to-month,DSL,No,Yes,No,Yes,Yes,Yes,No,Yes,No,eCheck,2,207.48,WGU,No,Yes
L497687,No,Male,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Autopay,4,255.12,WGU,No,No
S351935,No,Male,Yes,Month-to-month,DSL,Yes,No,Yes,Yes,No,No,Yes,No,No,Autopay,20,142.45,WGU,Yes,No
X65353,No,Male,No,Month-to-month,DSL,Yes,No,No,No,Yes,Yes,No,No,No,Autopay,4,117.49,WGU,No,No
G27660,No,Male,Yes,One year,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Autopay,2,275.12,WGU,Yes,Yes
M373201,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,No,Check,5,172.47,WGU,Yes,No
C696811,No,Female,Yes,Two year,DSL,Yes,Yes,No,No,No,No,No,Yes,Yes,Autopay,3,159.95,WGU,Yes,No
P729485,No,Female,No,Two year,Fiber Optic,No,Yes,No,No,Yes,No,No,No,No,Autopay,7,157.48,WGU,Yes,Yes
A159743,No,Male,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Autopay,5,172.46,WGU,No,No
U956918,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,No,eCheck,21,179.95,WGU,Yes,No
H887808,Yes,Female,No,One year,Fiber Optic,No,No,Yes,Yes,Yes,No,No,No,Yes,Check,9,149.99,WGU,Yes,No
L929915,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Autopay,15,204.98,WGU,Yes,Yes
S844282,Yes,Male,No,Month-to-month,None,Yes,No,Yes,Yes,No,No,No,No,No,eCheck,2,104.99,WGU,Yes,Yes
Z420709,No,Male,No,Two year,Fiber Optic,Yes,No,No,No,No,No,Yes,No,No,eCheck,2,137.44,WGU,Yes,No
G372009,No,Male,No,Two year,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Autopay,23,242.66,WGU,Yes,Yes
M843500,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Check,7,235.16,WGU,Yes,Yes
S60448,No,Male,No,Two year,DSL,Yes,No,Yes,Yes,No,No,No,No,Yes,Autopay,5,117.47,WGU,No,No
D613617,No,Male,Yes,Two year,None,Yes,No,Yes,No,No,Yes,Yes,Yes,No,eCheck,14,190.16,WGU,Yes,No
T784519,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,No,No,Check,5,159.99,WGU,Yes,Yes
O937146,No,Female,No,Two year,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,Yes,eCheck,14,169.94,WGU,Yes,Yes
E581896,No,Male,Yes,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Autopay,3,200.12,WGU,No,No
A626819,No,Male,No,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,eCheck,31,129.95,WGU,Yes,Yes
J61610,No,Female,No,Two year,None,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Check,4,130.02,WGU,Yes,Yes
Q404548,No,Female,No,One year,None,Yes,Yes,No,Yes,No,No,Yes,No,Yes,eCheck,5,159.96,WGU,Yes,No
E28570,No,Female,No,One year,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,No,Autopay,1,159.95,WGU,Yes,No
R893524,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,eCheck,10,192.47,WGU,Yes,No
O972146,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,eCheck,10,124.96,WGU,Yes,No
K816219,No,Male,No,One year,None,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Autopay,12,200.17,WGU,Yes,No
P613936,No,Male,Yes,Two year,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Check,9,245.15,WGU,Yes,Yes
M168449,No,Female,No,One year,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Autopay,6,159.95,WGU,Yes,No
Z804586,No,Male,No,Month-to-month,None,Yes,Yes,No,Yes,No,No,No,No,Yes,Check,7,134.98,WGU,Yes,Yes
J21506,No,Female,Yes,Month-to-month,None,Yes,No,No,No,No,No,Yes,Yes,Yes,eCheck,15,175.13,WGU,Yes,Yes
H433120,Yes,Male,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,No,Yes,Yes,No,Check,22,220.11,WGU,Yes,No
O808338,Yes,Female,No,Two year,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes,Yes,eCheck,2,162.47,WGU,No,No
I714132,No,Female,No,One year,None,Yes,Yes,No,No,No,No,No,No,No,eCheck,7,112.48,WGU,No,Yes
Y686545,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,No,eCheck,3,242.63,WGU,Yes,Yes
L130149,No,Female,Yes,Month-to-month,None,Yes,No,No,No,No,No,No,Yes,Yes,eCheck,17,114.97,WGU,Yes,No
T628807,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,No,No,No,Autopay,12,124.98,WGU,Yes,No
H774850,No,Male,No,One year,DSL,Yes,No,No,Yes,No,No,Yes,No,No,Autopay,17,139.93,WGU,Yes,No
P897691,No,Nonbinary,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Autopay,4,184.99,WGU,No,Yes
I783595,No,Female,No,Two year,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,No,No,Autopay,7,182.48,WGU,Yes,No
L928678,Yes,Male,Yes,One year,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,eCheck,12,255.13,WGU,Yes,No
V838270,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,No,eCheck,3,169.94,WGU,Yes,No
P310885,No,Female,No,Two year,DSL,Yes,No,Yes,No,No,No,No,Yes,No,Check,6,129.96,WGU,Yes,No
J397554,No,Female,No,One year,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Check,3,252.62,WGU,No,Yes
S589285,No,Female,Yes,One year,None,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,eCheck,2,245.17,WGU,Yes,Yes
N874492,No,Male,No,Two year,DSL,No,No,Yes,No,No,Yes,Yes,No,No,Autopay,9,132.47,WGU,Yes,Yes
U229289,Yes,Nonbinary,Yes,Month-to-month,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,No,eCheck,17,222.63,WGU,Yes,Yes
Z716087,No,Male,No,Month-to-month,None,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Check,4,165.02,WGU,Yes,Yes
V250371,No,Male,No,One year,DSL,Yes,No,No,No,No,No,No,Yes,Yes,eCheck,1,127.44,WGU,Yes,Yes
F809236,No,Female,Yes,Month-to-month,None,Yes,Yes,Yes,No,No,Yes,Yes,No,No,eCheck,2,152.5,WGU,No,Yes
F973379,No,Male,No,Two year,DSL,Yes,No,No,No,Yes,No,No,Yes,No,Autopay,9,139.97,WGU,Yes,Yes
E486314,No,Female,Yes,Month-to-month,DSL,No,No,No,No,No,Yes,Yes,No,Yes,Autopay,2,129.95,WGU,Yes,No
O969694,No,Female,No,Two year,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Autopay,4,144.99,WGU,Yes,No
I674556,Yes,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,Yes,Yes,No,No,No,eCheck,3,149.99,WGU,No,No
Q881585,Yes,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Autopay,3,159.95,WGU,Yes,No
K376911,No,Male,Yes,Month-to-month,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Autopay,21,184.98,WGU,Yes,Yes
Y243544,No,Female,No,One year,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,Yes,Check,23,127.48,WGU,Yes,Yes
P670407,No,Female,Yes,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Autopay,4,132.47,WGU,Yes,No
X404290,No,Nonbinary,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,No,eCheck,8,192.44,WGU,Yes,No
S961459,No,Male,No,One year,None,Yes,No,No,No,Yes,Yes,No,Yes,Yes,eCheck,6,140.0,WGU,Yes,Yes
G676884,No,Female,No,One year,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Autopay,3,217.47,WGU,Yes,No
D633161,No,Male,No,One year,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,eCheck,2,139.93,WGU,Yes,Yes
J787663,No,Female,Yes,Month-to-month,None,Yes,No,No,Yes,Yes,No,Yes,No,Yes,eCheck,5,139.98,WGU,Yes,Yes
P888518,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No,No,Check,16,149.98,WGU,Yes,Yes
F102583,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,Autopay,4,147.44,WGU,Yes,No
G359370,Yes,Male,Yes,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,Yes,No,Autopay,10,149.94,WGU,No,No
E214052,No,Female,Yes,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,Yes,Yes,Autopay,4,129.96,WGU,Yes,No
H696459,No,Male,No,Month-to-month,DSL,No,Yes,No,No,Yes,No,No,No,No,Autopay,11,137.48,WGU,Yes,Yes
B335074,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,eCheck,16,204.96,WGU,Yes,No
U362149,No,Male,Yes,Month-to-month,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Autopay,10,270.16,WGU,Yes,Yes
H513187,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Autopay,15,169.94,WGU,Yes,No
R715020,No,Female,Yes,One year,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Check,3,262.61,WGU,No,Yes
E631569,No,Male,Yes,Month-to-month,DSL,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Autopay,2,152.47,WGU,Yes,Yes
J364503,Yes,Female,Yes,Month-to-month,None,Yes,No,Yes,No,No,Yes,Yes,No,Yes,eCheck,1,119.99,WGU,Yes,No
B794135,No,Male,Yes,One year,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Autopay,14,245.15,WGU,No,Yes
U631731,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Autopay,20,214.97,WGU,Yes,Yes
X623749,No,Female,No,Two year,DSL,No,No,No,No,No,No,No,Yes,Yes,Check,16,127.44,WGU,No,No
E832576,No,Female,Yes,Month-to-month,None,Yes,No,No,Yes,No,No,No,Yes,No,Autopay,7,137.46,WGU,No,No
D102792,No,Female,No,Two year,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,Autopay,5,124.96,WGU,No,Yes
X235629,No,Female,Yes,Month-to-month,None,Yes,No,No,No,Yes,Yes,Yes,No,No,eCheck,10,129.99,WGU,Yes,No
X977611,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,Yes,eCheck,1,162.47,WGU,No,No
V109479,No,Female,No,Two year,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Yes,Autopay,19,172.47,WGU,Yes,Yes
K265887,No,Male,Yes,Month-to-month,None,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Autopay,7,182.48,WGU,Yes,No
E975865,No,Female,No,One year,None,No,Yes,Yes,No,No,Yes,No,No,No,Autopay,7,127.51,WGU,Yes,No
B796987,Yes,Female,No,Two year,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,eCheck,5,187.51,WGU,Yes,No
V749792,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Autopay,9,160.0,WGU,No,No
F815786,No,Female,Yes,Month-to-month,None,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Autopay,4,182.49,WGU,Yes,No
T812251,No,Male,No,One year,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Check,13,112.46,WGU,Yes,Yes
L430003,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Check,3,137.44,WGU,Yes,No
A379980,Yes,Female,No,Two year,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Yes,eCheck,1,147.48,WGU,No,No
G88929,Yes,Female,No,One year,None,Yes,Yes,No,No,No,Yes,No,No,Yes,Autopay,9,124.99,WGU,Yes,Yes
K927289,No,Male,No,Month-to-month,None,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Autopay,6,120.0,WGU,Yes,Yes
G805398,Yes,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,No,Autopay,10,147.47,WGU,Yes,No
N323793,No,Female,No,One year,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Autopay,10,139.93,WGU,Yes,No
L223256,Yes,Male,Yes,One year,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Check,2,242.63,WGU,Yes,No
O316327,No,Female,Yes,Month-to-month,DSL,Yes,No,No,Yes,Yes,No,No,No,No,Autopay,14,127.47,WGU,Yes,Yes
E596633,No,Female,Yes,Month-to-month,None,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Check,19,162.5,WGU,Yes,Yes
K605178,No,Female,No,One year,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Check,6,134.95,WGU,No,No
R338627,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,Yes,eCheck,3,127.48,WGU,No,No
A577468,No,Female,No,Month-to-month,DSL,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Autopay,9,142.45,WGU,No,Yes
T405685,No,Male,No,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,No,No,No,Yes,eCheck,3,159.98,WGU,Yes,No
K713324,Yes,Female,No,Two year,None,Yes,No,Yes,Yes,Yes,No,No,Yes,No,eCheck,8,152.5,WGU,No,No
V751713,No,Male,No,One year,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,eCheck,3,129.95,WGU,Yes,No
F640080,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Autopay,6,207.61,WGU,No,No
J333300,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Check,2,184.99,WGU,Yes,No
A901418,No,Nonbinary,No,Two year,None,Yes,No,No,Yes,No,Yes,No,No,No,eCheck,4,114.98,WGU,No,Yes
Z213844,No,Female,Yes,Month-to-month,Fiber Optic,No,No,Yes,No,Yes,No,Yes,Yes,No,eCheck,2,222.65,WGU,Yes,Yes
Y13437,No,Male,No,Two year,None,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Autopay,12,142.52,WGU,Yes,No
L603364,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No,Yes,eCheck,2,152.47,WGU,No,Yes
U746589,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,eCheck,1,227.48,WGU,Yes,Yes
F992079,No,Female,No,Month-to-month,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Autopay,17,154.96,WGU,Yes,Yes
V383785,No,Female,No,Month-to-month,None,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Check,13,162.5,WGU,Yes,No
N49031,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Autopay,10,192.49,WGU,Yes,No
W269326,Yes,Male,Yes,One year,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,eCheck,2,222.63,WGU,No,Yes
K685926,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Autopay,10,222.65,WGU,Yes,Yes
M601678,No,Female,No,One year,None,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,eCheck,16,190.17,WGU,No,No
B541413,No,Male,No,One year,None,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Check,1,127.51,WGU,No,No
G335816,No,Male,Yes,Month-to-month,None,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Autopay,12,149.98,WGU,Yes,Yes
L953747,No,Female,Yes,Month-to-month,DSL,Yes,No,No,No,Yes,No,Yes,Yes,No,Autopay,3,200.13,WGU,Yes,Yes
H658358,No,Female,Yes,Two year,DSL,No,No,No,No,Yes,No,Yes,Yes,Yes,Autopay,3,200.13,WGU,Yes,No
O307232,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,eCheck,7,217.48,WGU,No,No
J321425,No,Female,Yes,Month-to-month,DSL,No,No,No,No,Yes,No,Yes,No,No,Check,20,129.96,WGU,No,Yes
S125158,No,Female,No,One year,None,Yes,No,No,No,Yes,No,No,No,Yes,Autopay,7,92.5,WGU,Yes,Yes
L178101,No,Female,No,Two year,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Check,3,164.97,WGU,No,No
E198606,No,Male,No,One year,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Check,14,182.45,WGU,No,Yes
T347409,No,Female,No,Two year,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Autopay,7,230.11,WGU,Yes,Yes
Z75568,No,Female,No,One year,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Autopay,11,124.98,WGU,Yes,Yes
M590359,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,No,No,No,Yes,No,Autopay,7,182.44,WGU,Yes,Yes
Q517075,No,Female,No,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,Yes,Yes,Autopay,11,149.94,WGU,Yes,Yes
R49034,No,Male,Yes,Month-to-month,None,Yes,Yes,No,No,No,No,Yes,No,No,Check,4,137.47,WGU,Yes,Yes
D47888,No,Male,Yes,Month-to-month,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Yes,eCheck,3,162.46,WGU,Yes,No
T299295,No,Male,No,Month-to-month,DSL,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Check,12,139.98,WGU,Yes,Yes
F318775,No,Male,No,One year,None,Yes,No,No,No,No,No,Yes,No,No,eCheck,2,104.96,WGU,Yes,Yes
X900013,No,Female,No,Two year,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,eCheck,7,167.48,WGU,Yes,Yes
O546888,No,Female,No,One year,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Autopay,14,144.96,WGU,Yes,Yes
T215382,No,Female,No,Month-to-month,None,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Autopay,29,149.98,WGU,No,Yes
Y665708,No,Female,Yes,Two year,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Autopay,5,187.47,WGU,Yes,Yes
H419978,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,No,eCheck,4,232.64,WGU,Yes,No
P611486,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Check,13,214.97,WGU,No,Yes
