Customer_id,Partner,Gender,Churn,Contract,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Company,Dependents,SeniorCitizen
G451064,No,Male,No,Two year,DSL,Yes,No,No,No,No,No,No,Yes,Yes,eCheck,12,127.44,WGU,Yes,No
D993926,No,Male,No,Two year,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,No,eCheck,9,194.99,WGU,Yes,Yes
M772976,Yes,Female,No,Two year,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,eCheck,2,124.96,WGU,Yes,No
A727077,No,Male,No,One year,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,eCheck,3,137.48,WGU,Yes,Yes
K361736,No,Female,Yes,Two year,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,No,eCheck,13,222.61,WGU,No,No
A393945,No,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,Yes,Autopay,10,79.98,WGU,Yes,No
I589605,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Autopay,17,192.47,WGU,Yes,No
N327641,No,Male,Yes,One year,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Autopay,10,220.11,WGU,Yes,No
J703724,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,eCheck,2,124.98,WGU,No,Yes
B356659,No,Male,Yes,Month-to-month,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Autopay,8,199.99,WGU,Yes,Yes
V55806,No,Female,No,One year,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,No,Autopay,15,179.95,WGU,Yes,No
I862435,Yes,Male,No,Two year,DSL,Yes,No,Yes,Yes,No,No,No,No,Yes,eCheck,6,117.47,WGU,Yes,Yes
X977955,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Check,19,124.98,WGU,No,Yes
T610774,Yes,Male,Yes,Two year,None,Yes,No,Yes,No,Yes,No,No,Yes,Yes,eCheck,12,130.01,WGU,No,No
N513478,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,Check,5,159.93,WGU,Yes,No
K843254,No,Male,Yes,One year,DSL,No,No,No,No,No,No,Yes,Yes,Yes,Check,12,187.61,WGU,Yes,Yes
A477627,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,No,Autopay,4,220.13,WGU,No,No
S782248,No,Female,Yes,One year,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,eCheck,12,207.48,WGU,Yes,No
Y842024,Yes,Female,No,Month-to-month,None,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,eCheck,10,165.02,WGU,Yes,No
D553060,No,Female,No,Two year,None,Yes,No,Yes,Yes,No,No,No,No,Yes,Check,13,104.99,WGU,Yes,Yes
Q909096,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Autopay,3,194.96,WGU,Yes,No
B499886,No,Male,Yes,Month-to-month,None,Yes,No,Yes,No,No,No,No,Yes,Yes,Check,1,117.48,WGU,Yes,No
U246543,No,Female,No,Two year,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No,No,eCheck,7,152.47,WGU,Yes,Yes
X466953,No,Female,Yes,Two year,None,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Check,11,230.13,WGU,Yes,No
H171672,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No,Yes,Autopay,20,124.96,WGU,Yes,No
W286326,No,Male,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Autopay,7,255.13,WGU,Yes,No
H482032,No,Male,No,One year,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,eCheck,13,159.93,WGU,Yes,No
D903851,No,Male,Yes,Two year,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Autopay,15,245.13,WGU,No,Yes
F690235,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,Autopay,9,147.44,WGU,Yes,Yes
C676642,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Autopay,7,207.61,WGU,Yes,No
Q270422,No,Female,No,Two year,None,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Check,7,190.17,WGU,No,No
K812806,No,Male,Yes,Month-to-month,None,Yes,Yes,No,Yes,No,Yes,Yes,No,No,eCheck,2,172.47,WGU,Yes,Yes
T592373,No,Female,Yes,Month-to-month,DSL,No,Yes,No,No,No,No,No,Yes,Yes,eCheck,8,159.95,WGU,Yes,No
Z845059,No,Male,No,Month-to-month,None,No,No,No,No,No,No,No,No,No,Check,10,79.98,WGU,Yes,No
X258761,No,Male,Yes,One year,None,Yes,Yes,No,No,No,Yes,Yes,Yes,No,eCheck,5,220.15,WGU,Yes,Yes
D656330,No,Female,Yes,One year,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Autopay,1,242.63,WGU,Yes,Yes
T495078,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,No,Check,8,179.95,WGU,Yes,No
J92349,No,Male,Yes,One year,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Yes,Autopay,8,207.61,WGU,No,No
Q696354,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,No,Check,7,182.46,WGU,No,No
C515202,No,Male,Yes,Month-to-month,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,No,Autopay,13,192.47,WGU,Yes,Yes
P263323,No,Male,No,Two year,DSL,Yes,Yes,Yes,No,No,Yes,No,No,No,Autopay,4,139.99,WGU,Yes,Yes
M154436,No,Nonbinary,No,Two year,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,eCheck,18,184.95,WGU,No,No
E333890,No,Male,No,Month-to-month,DSL,Yes,No,No,No,No,No,Yes,No,Yes,Autopay,8,117.44,WGU,Yes,No
V607314,No,Male,No,One year,DSL,Yes,No,No,Yes,Yes,No,No,No,Yes,eCheck,5,127.47,WGU,Yes,Yes
W441951,No,Male,No,Two year,DSL,Yes,Yes,No,No,No,Yes,Yes,No,No,Check,10,162.45,WGU,No,Yes
Y910041,No,Male,No,Two year,None,No,No,Yes,No,Yes,No,No,Yes,Yes,Autopay,2,130.01,WGU,Yes,No
N169945,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Autopay,6,172.46,WGU,Yes,No
P661153,No,Female,Yes,Month-to-month,None,Yes,No,No,No,Yes,Yes,Yes,No,No,Autopay,4,130.0,WGU,Yes,Yes
H51608,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,No,eCheck,18,179.95,WGU,Yes,No
C620479,No,Female,No,One year,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Autopay,14,200.12,WGU,No,No
D364470,No,Female,Yes,Month-to-month,None,Yes,No,No,Yes,No,No,Yes,Yes,No,Autopay,10,197.63,WGU,Yes,No
O903764,No,Female,No,Month-to-month,DSL,Yes,Yes,No,Yes,No,Yes,No,No,No,eCheck,5,159.97,WGU,Yes,Yes
J170179,No,Male,No,Month-to-month,None,Yes,No,No,No,No,No,Yes,No,Yes,eCheck,3,104.96,WGU,Yes,Yes
T380611,No,Male,No,One year,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,No,Autopay,10,167.46,WGU,Yes,No
F537282,No,Female,No,One year,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No,Autopay,3,172.46,WGU,Yes,No
V366744,No,Male,Yes,One year,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,eCheck,7,235.14,WGU,No,Yes
U726172,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,No,No,No,No,No,Autopay,14,114.97,WGU,No,Yes
U607425,No,Female,Yes,One year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,eCheck,7,270.16,WGU,Yes,No
G174513,No,Male,Yes,One year,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Autopay,4,235.16,WGU,Yes,No
C624351,No,Female,Yes,Two year,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Autopay,5,252.64,WGU,Yes,No
Z483037,No,Male,No,Month-to-month,None,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Autopay,9,160.01,WGU,Yes,Yes
S708977,Yes,Female,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Autopay,6,242.61,WGU,No,No
Q495387,Yes,Male,No,Month-to-month,None,Yes,No,Yes,Yes,No,No,No,No,Yes,Check,1,104.99,WGU,Yes,No
H145896,No,Female,Yes,Month-to-month,None,Yes,Yes,No,Yes,No,No,Yes,Yes,No,eCheck,7,230.13,WGU,Yes,No
Z865831,No,Male,No,Two year,None,Yes,No,No,No,No,No,No,No,Yes,eCheck,2,79.98,WGU,Yes,No
O841175,No,Female,Yes,Two year,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Autopay,10,267.66,WGU,Yes,No
F84786,Yes,Female,Yes,One year,None,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Check,4,230.13,WGU,Yes,Yes
K216293,No,Male,No,One year,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Autopay,11,152.46,WGU,Yes,Yes
J610004,No,Female,No,Two year,None,No,No,No,Yes,No,Yes,No,Yes,No,Check,11,149.97,WGU,No,Yes
O288038,No,Male,No,Two year,None,Yes,Yes,No,No,Yes,No,No,Yes,No,eCheck,14,159.99,WGU,No,Yes
H690253,No,Male,No,One year,DSL,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Check,3,164.99,WGU,Yes,Yes
Y161183,No,Male,No,Two year,Fiber Optic,Yes,No,No,Yes,No,No,No,No,No,Autopay,6,134.95,WGU,Yes,No
X281282,Yes,Female,Yes,Month-to-month,DSL,Yes,No,Yes,No,No,No,Yes,Yes,No,Autopay,8,190.13,WGU,Yes,Yes
V65412,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,eCheck,14,164.99,WGU,No,Yes
U549211,No,Male,No,Month-to-month,DSL,No,No,Yes,No,No,No,No,No,Yes,Autopay,2,94.97,WGU,No,No
P179491,No,Male,No,Two year,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,Autopay,8,124.96,WGU,Yes,Yes
P652340,Yes,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,eCheck,16,124.96,WGU,Yes,Yes
T708534,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Autopay,4,242.61,WGU,No,No
K325380,No,Female,Yes,Month-to-month,Fiber Optic,No,No,No,Yes,No,No,Yes,No,Yes,Autopay,4,159.93,WGU,Yes,No
T653531,Yes,Nonbinary,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,eCheck,12,255.16,WGU,Yes,No
O189297,No,Female,Yes,One year,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,eCheck,16,222.65,WGU,No,No
I250439,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Check,4,277.65,WGU,Yes,No
O760396,No,Female,No,One year,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Check,12,149.96,WGU,No,Yes
A633603,No,Female,Yes,Month-to-month,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,eCheck,11,225.15,WGU,Yes,No
M572988,Yes,Male,Yes,One year,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Check,7,235.14,WGU,No,Yes
D330603,No,Male,Yes,Month-to-month,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,eCheck,12,217.48,WGU,Yes,Yes
S70815,No,Male,Yes,Month-to-month,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Autopay,7,184.99,WGU,No,No
B848374,No,Male,No,One year,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,eCheck,4,167.46,WGU,Yes,No
X686233,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Autopay,18,167.46,WGU,Yes,No
Z280135,No,Male,No,Month-to-month,DSL,Yes,No,No,No,Yes,No,No,No,Yes,Check,9,104.98,WGU,Yes,No
Y147099,No,Male,No,One year,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Autopay,2,187.5,WGU,Yes,Yes
A855887,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Autopay,10,172.49,WGU,Yes,Yes
X147035,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Autopay,6,204.98,WGU,No,Yes
L99216,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes,No,eCheck,18,162.47,WGU,Yes,Yes
X354158,No,Female,No,One year,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Check,7,154.96,WGU,Yes,Yes
P361045,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes,No,Autopay,15,182.45,WGU,Yes,Yes
O575002,No,Male,No,Month-to-month,Fiber Optic,No,No,Yes,No,No,No,No,No,Yes,Check,9,114.97,WGU,Yes,Yes
C274032,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,eCheck,12,194.97,WGU,Yes,Yes
S682687,No,Male,No,One year,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,No,eCheck,5,172.46,WGU,No,No
G354597,No,Female,Yes,Month-to-month,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,No,eCheck,2,182.46,WGU,Yes,No
R317720,No,Female,Yes,Two year,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Autopay,1,242.63,WGU,No,Yes
T22671,Yes,Female,No,One year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Autopay,4,217.48,WGU,Yes,Yes
M908203,Yes,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Check,15,207.5,WGU,Yes,Yes
K610866,No,Female,No,One year,Fiber Optic,Yes,No,No,No,Yes,No,No,No,No,eCheck,2,124.98,WGU,Yes,No
Z849200,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,Yes,No,No,Yes,No,Autopay,9,172.47,WGU,No,Yes
D321119,No,Male,Yes,Month-to-month,DSL,No,Yes,Yes,No,No,No,Yes,No,Yes,Autopay,5,152.46,WGU,No,No
X435937,No,Female,No,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,Yes,No,Yes,eCheck,12,132.47,WGU,Yes,Yes
C315562,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Autopay,12,197.49,WGU,No,No
I692478,Yes,Male,Yes,Month-to-month,None,Yes,No,No,No,No,No,Yes,No,No,eCheck,3,104.96,WGU,Yes,No
M464374,Yes,Male,No,Two year,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes,Yes,eCheck,5,182.45,WGU,Yes,No
D347113,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Autopay,5,240.11,WGU,Yes,No
C548406,Yes,Female,No,One year,DSL,Yes,No,No,Yes,No,Yes,Yes,No,Yes,eCheck,14,152.44,WGU,No,No
R640213,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,No,Yes,eCheck,10,159.98,WGU,No,Yes
N340220,No,Male,Yes,Two year,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Check,10,242.61,WGU,Yes,No
M171160,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Autopay,8,182.48,WGU,No,No
G164719,No,Male,No,Two year,Fiber Optic,No,No,No,No,No,No,No,No,Yes,Autopay,4,112.46,WGU,Yes,No
C444218,No,Male,Yes,Month-to-month,None,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,eCheck,17,175.02,WGU,Yes,No
C445988,No,Female,Yes,Month-to-month,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Autopay,6,222.63,WGU,No,No
F774584,No,Female,No,One year,None,Yes,No,No,No,No,Yes,No,No,Yes,eCheck,9,92.49,WGU,Yes,No
R416972,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Autopay,4,179.98,WGU,No,No
O844706,No,Male,No,Two year,None,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Autopay,3,130.01,WGU,Yes,No
E918150,No,Female,Yes,Month-to-month,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Autopay,9,257.64,WGU,Yes,Yes
Z959997,No,Female,Yes,Month-to-month,DSL,Yes,No,Yes,No,No,No,Yes,Yes,No,eCheck,9,190.13,WGU,No,Yes
C36783,No,Male,No,Two year,DSL,Yes,No,Yes,No,Yes,Yes,No,No,No,eCheck,1,120.0,WGU,Yes,No
S217763,No,Male,No,Month-to-month,None,Yes,Yes,No,No,No,Yes,No,No,No,Autopay,11,124.99,WGU,Yes,No
Z74524,No,Male,No,Two year,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Check,17,179.97,WGU,Yes,Yes
S356458,No,Male,Yes,Month-to-month,None,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Autopay,13,230.13,WGU,Yes,Yes
F785085,No,Female,No,Month-to-month,DSL,No,No,Yes,Yes,Yes,No,No,No,No,Check,23,129.99,WGU,Yes,Yes
N154513,No,Female,No,Two year,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,Yes,Autopay,4,137.49,WGU,Yes,Yes
Z916283,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,No,No,No,Autopay,7,134.95,WGU,Yes,No
E753458,No,Male,No,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,No,No,Yes,Check,10,107.48,WGU,No,No
J865464,No,Female,Yes,Month-to-month,None,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Check,13,220.16,WGU,No,No
E446263,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Autopay,5,144.96,WGU,No,Yes
S838605,No,Male,No,Month-to-month,DSL,Yes,No,No,Yes,No,Yes,Yes,No,No,eCheck,11,152.44,WGU,Yes,No
C436821,No,Male,Yes,Two year,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Autopay,6,207.61,WGU,No,No
H215697,No,Male,Yes,Two year,DSL,Yes,Yes,No,Yes,No,No,No,Yes,No,Autopay,17,182.44,WGU,Yes,No
Z360250,No,Male,Yes,Month-to-month,DSL,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,eCheck,15,207.48,WGU,Yes,No
P25008,No,Female,No,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No,No,Autopay,11,114.95,WGU,Yes,No
K589469,No,Male,Yes,Month-to-month,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Autopay,5,217.47,WGU,Yes,Yes
Q311850,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Check,17,207.61,WGU,Yes,Yes
S952248,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,No,Autopay,3,207.61,WGU,No,No
K377982,No,Male,No,Month-to-month,Fiber Optic,No,No,No,No,Yes,No,Yes,No,No,Autopay,9,149.96,WGU,Yes,No
U444790,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,eCheck,5,184.98,WGU,No,No
T710947,No,Male,No,Two year,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,No,Check,5,192.47,WGU,Yes,Yes
Z985297,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Check,10,184.97,WGU,No,Yes
E260530,No,Male,No,Two year,Fiber Optic,Yes,No,No,Yes,No,No,No,No,No,Autopay,3,134.95,WGU,No,Yes
K38297,Yes,Female,No,Two year,None,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Autopay,9,152.51,WGU,Yes,No
R889523,No,Nonbinary,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,No,Check,4,220.12,WGU,Yes,No
Z652933,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Check,2,252.64,WGU,Yes,Yes
Y40674,No,Female,Yes,One year,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes,eCheck,10,187.61,WGU,Yes,No
V135243,No,Male,No,Month-to-month,None,Yes,No,Yes,No,Yes,No,No,No,Yes,eCheck,6,95.02,WGU,No,No
U292174,No,Male,No,Month-to-month,None,Yes,No,No,No,No,Yes,No,No,No,Check,7,92.49,WGU,Yes,Yes
S791046,No,Female,No,Two year,None,Yes,No,Yes,No,Yes,No,No,Yes,Yes,eCheck,12,130.01,WGU,Yes,Yes
O06174,No,Male,Yes,Month-to-month,None,No,Yes,Yes,Yes,Yes,No,No,No,Yes,eCheck,7,150.02,WGU,Yes,No
Q296862,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Autopay,3,204.95,WGU,Yes,No
N863236,No,Female,No,One year,DSL,Yes,No,No,Yes,Yes,Yes,No,No,No,Autopay,4,139.98,WGU,Yes,Yes
P860743,No,Male,Yes,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,Yes,No,Check,3,149.94,WGU,No,No
G466917,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Check,25,242.61,WGU,No,Yes
X425839,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,eCheck,10,194.99,WGU,No,No
T510073,No,Female,No,Two year,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Yes,eCheck,18,149.96,WGU,Yes,No
M898890,No,Female,No,Two year,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No,No,Autopay,1,127.5,WGU,Yes,No
V691458,No,Female,Yes,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes,eCheck,7,200.12,WGU,No,Yes
O529706,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,Yes,Yes,eCheck,11,159.95,WGU,No,No
L717585,Yes,Female,No,Two year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,eCheck,13,179.98,WGU,Yes,No
R434150,No,Male,No,Two year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Check,7,204.96,WGU,Yes,Yes
O924950,Yes,Female,Yes,Two year,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,eCheck,2,245.15,WGU,Yes,Yes
Q895834,No,Female,No,Two year,DSL,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Check,12,174.97,WGU,Yes,No
A708666,No,Female,Yes,Two year,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,eCheck,21,270.16,WGU,Yes,No
E547215,Yes,Female,Yes,Two year,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Autopay,26,245.15,WGU,Yes,Yes
J131248,No,Female,Yes,Month-to-month,DSL,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Check,7,152.47,WGU,Yes,Yes
F02497,No,Female,No,Month-to-month,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Autopay,19,152.51,WGU,Yes,Yes
F193526,No,Female,No,Two year,DSL,Yes,Yes,No,No,No,Yes,Yes,No,Yes,eCheck,4,162.45,WGU,No,No
L681773,No,Female,No,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Autopay,4,194.97,WGU,Yes,Yes
C27979,No,Nonbinary,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Autopay,9,204.96,WGU,No,Yes
H581110,No,Male,No,Two year,DSL,Yes,Yes,No,No,Yes,No,Yes,No,No,eCheck,22,162.47,WGU,Yes,Yes
N472963,No,Male,No,One year,None,Yes,Yes,Yes,Yes,No,No,Yes,No,No,eCheck,2,162.48,WGU,Yes,No
D769071,No,Male,Yes,One year,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Check,7,215.16,WGU,Yes,No
B451399,No,Female,No,Month-to-month,None,No,Yes,Yes,No,No,Yes,No,No,No,Autopay,7,127.51,WGU,No,Yes
E976279,Yes,Female,No,One year,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,eCheck,17,164.97,WGU,Yes,Yes
N489314,Yes,Male,No,Two year,DSL,No,No,No,No,Yes,No,Yes,No,Yes,eCheck,7,129.96,WGU,Yes,No
P464896,No,Male,No,Two year,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Check,15,202.44,WGU,No,Yes
L267036,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,No,Autopay,6,137.47,WGU,Yes,Yes
Q632278,No,Female,Yes,One year,DSL,Yes,Yes,No,No,Yes,No,No,Yes,No,eCheck,8,172.47,WGU,Yes,No
K489730,No,Female,Yes,One year,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Check,21,235.14,WGU,Yes,Yes
W504012,No,Male,No,Month-to-month,None,Yes,No,Yes,No,No,No,No,Yes,Yes,Autopay,14,117.48,WGU,Yes,Yes
U960393,No,Female,No,Two year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Autopay,13,207.48,WGU,Yes,Yes
X265916,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,Yes,No,eCheck,13,214.95,WGU,Yes,Yes
B644120,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Autopay,19,194.97,WGU,Yes,Yes
Y576054,No,Female,Yes,One year,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,eCheck,5,220.13,WGU,Yes,Yes
D96885,No,Female,Yes,Month-to-month,DSL,Yes,Yes,Yes,No,No,Yes,No,No,Yes,eCheck,6,139.99,WGU,Yes,Yes
M572765,No,Male,No,Two year,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,No,eCheck,5,159.93,WGU,Yes,No
S502052,No,Male,Yes,Month-to-month,DSL,Yes,No,No,No,No,Yes,No,No,Yes,Autopay,3,104.96,WGU,No,Yes
D47677,No,Female,Yes,Two year,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,eCheck,5,230.11,WGU,Yes,Yes
R376184,No,Female,Yes,Month-to-month,DSL,Yes,No,No,No,Yes,No,Yes,Yes,Yes,eCheck,1,200.13,WGU,Yes,No
